,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,Civilian noninstitutionalized population 18 years and over,"Civilian noninstitutionalized population 18 years and over% Worked full-time, year-round:","Civilian noninstitutionalized population 18 years and over% Worked full-time, year-round:% Male:","Civilian noninstitutionalized population 18 years and over% Worked full-time, year-round:% Male:% 18 to 64 years:","Civilian noninstitutionalized population 18 years and over% Worked full-time, year-round:% Male:% 18 to 64 years:% With public coverage","Civilian noninstitutionalized population 18 years and over% Worked full-time, year-round:% Male:% 18 to 64 years:% No public coverage","Civilian noninstitutionalized population 18 years and over% Worked full-time, year-round:% Male:% 65 years and over:","Civilian noninstitutionalized population 18 years and over% Worked full-time, year-round:% Male:% 65 years and over:% With public coverage","Civilian noninstitutionalized population 18 years and over% Worked full-time, year-round:% Male:% 65 years and over:% No public coverage","Civilian noninstitutionalized population 18 years and over% Worked full-time, year-round:% Female:","Civilian noninstitutionalized population 18 years and over% Worked full-time, year-round:% Female:% 18 to 64 years:","Civilian noninstitutionalized population 18 years and over% Worked full-time, year-round:% Female:% 18 to 64 years:% With public coverage","Civilian noninstitutionalized population 18 years and over% Worked full-time, year-round:% Female:% 18 to 64 years:% No public coverage","Civilian noninstitutionalized population 18 years and over% Worked full-time, year-round:% Female:% 65 years and over:","Civilian noninstitutionalized population 18 years and over% Worked full-time, year-round:% Female:% 65 years and over:% With public coverage","Civilian noninstitutionalized population 18 years and over% Worked full-time, year-round:% Female:% 65 years and over:% No public coverage","Civilian noninstitutionalized population 18 years and over% Worked less than full-time, year-round:","Civilian noninstitutionalized population 18 years and over% Worked less than full-time, year-round:% Male:","Civilian noninstitutionalized population 18 years and over% Worked less than full-time, year-round:% Male:% 18 to 64 years:","Civilian noninstitutionalized population 18 years and over% Worked less than full-time, year-round:% Male:% 18 to 64 years:% With public coverage","Civilian noninstitutionalized population 18 years and over% Worked less than full-time, year-round:% Male:% 18 to 64 years:% No public coverage","Civilian noninstitutionalized population 18 years and over% Worked less than full-time, year-round:% Male:% 65 years and over:","Civilian noninstitutionalized population 18 years and over% Worked less than full-time, year-round:% Male:% 65 years and over:% With public coverage","Civilian noninstitutionalized population 18 years and over% Worked less than full-time, year-round:% Male:% 65 years and over:% No public coverage","Civilian noninstitutionalized population 18 years and over% Worked less than full-time, year-round:% Female:","Civilian noninstitutionalized population 18 years and over% Worked less than full-time, year-round:% Female:% 18 to 64 years:","Civilian noninstitutionalized population 18 years and over% Worked less than full-time, year-round:% Female:% 18 to 64 years:% With public coverage","Civilian noninstitutionalized population 18 years and over% Worked less than full-time, year-round:% Female:% 18 to 64 years:% No public coverage","Civilian noninstitutionalized population 18 years and over% Worked less than full-time, year-round:% Female:% 65 years and over:","Civilian noninstitutionalized population 18 years and over% Worked less than full-time, year-round:% Female:% 65 years and over:% With public coverage","Civilian noninstitutionalized population 18 years and over% Worked less than full-time, year-round:% Female:% 65 years and over:% No public coverage",Civilian noninstitutionalized population 18 years and over% Did not work:,Civilian noninstitutionalized population 18 years and over% Did not work:% Male:,Civilian noninstitutionalized population 18 years and over% Did not work:% Male:% 18 to 64 years:,Civilian noninstitutionalized population 18 years and over% Did not work:% Male:% 18 to 64 years:% With public coverage,Civilian noninstitutionalized population 18 years and over% Did not work:% Male:% 18 to 64 years:% No public coverage,Civilian noninstitutionalized population 18 years and over% Did not work:% Male:% 65 years and over:,Civilian noninstitutionalized population 18 years and over% Did not work:% Male:% 65 years and over:% With public coverage,Civilian noninstitutionalized population 18 years and over% Did not work:% Male:% 65 years and over:% No public coverage,Civilian noninstitutionalized population 18 years and over% Did not work:% Female:,Civilian noninstitutionalized population 18 years and over% Did not work:% Female:% 18 to 64 years:,Civilian noninstitutionalized population 18 years and over% Did not work:% Female:% 18 to 64 years:% With public coverage,Civilian noninstitutionalized population 18 years and over% Did not work:% Female:% 18 to 64 years:% No public coverage,Civilian noninstitutionalized population 18 years and over% Did not work:% Female:% 65 years and over:,Civilian noninstitutionalized population 18 years and over% Did not work:% Female:% 65 years and over:% With public coverage,Civilian noninstitutionalized population 18 years and over% Did not work:% Female:% 65 years and over:% No public coverage,Civilian population living in households,"Civilian population living in households% Under $25,000:","Civilian population living in households% Under $25,000:% With health insurance coverage","Civilian population living in households% Under $25,000:% With health insurance coverage% With private health insurance","Civilian population living in households% Under $25,000:% With health insurance coverage% With public coverage","Civilian population living in households% Under $25,000:% No health insurance coverage","Civilian population living in households% $25,000 to $49,999:","Civilian population living in households% $25,000 to $49,999:% With health insurance coverage","Civilian population living in households% $25,000 to $49,999:% With health insurance coverage% With private health insurance","Civilian population living in households% $25,000 to $49,999:% With health insurance coverage% With public coverage","Civilian population living in households% $25,000 to $49,999:% No health insurance coverage","Civilian population living in households% $50,000 to $74,999:","Civilian population living in households% $50,000 to $74,999:% With health insurance coverage","Civilian population living in households% $50,000 to $74,999:% With health insurance coverage% With private health insurance","Civilian population living in households% $50,000 to $74,999:% With health insurance coverage% With public coverage","Civilian population living in households% $50,000 to $74,999:% No health insurance coverage","Civilian population living in households% $75,000 to $99,999:","Civilian population living in households% $75,000 to $99,999:% With health insurance coverage","Civilian population living in households% $75,000 to $99,999:% With health insurance coverage% With private health insurance","Civilian population living in households% $75,000 to $99,999:% With health insurance coverage% With public coverage","Civilian population living in households% $75,000 to $99,999:% No health insurance coverage","Civilian population living in households% $100,000 or more:","Civilian population living in households% $100,000 or more:% With health insurance coverage","Civilian population living in households% $100,000 or more:% With health insurance coverage% With private health insurance","Civilian population living in households% $100,000 or more:% With health insurance coverage% With public coverage","Civilian population living in households% $100,000 or more:% No health insurance coverage",Civilian noninstitutionalized population 18 years and over,"Civilian noninstitutionalized population 18 years and over% Worked full-time, year-round:","Civilian noninstitutionalized population 18 years and over% Worked full-time, year-round:% 18 to 64 years:","Civilian noninstitutionalized population 18 years and over% Worked full-time, year-round:% 18 to 64 years:% With public coverage","Civilian noninstitutionalized population 18 years and over% Worked full-time, year-round:% 18 to 64 years:% No public coverage","Civilian noninstitutionalized population 18 years and over% Worked full-time, year-round:% 65 years and over:","Civilian noninstitutionalized population 18 years and over% Worked full-time, year-round:% 65 years and over:% With public coverage","Civilian noninstitutionalized population 18 years and over% Worked full-time, year-round:% 65 years and over:% No public coverage","Civilian noninstitutionalized population 18 years and over% Worked less than full-time, year-round:","Civilian noninstitutionalized population 18 years and over% Worked less than full-time, year-round:% 18 to 64 years:","Civilian noninstitutionalized population 18 years and over% Worked less than full-time, year-round:% 18 to 64 years:% With public coverage","Civilian noninstitutionalized population 18 years and over% Worked less than full-time, year-round:% 18 to 64 years:% No public coverage","Civilian noninstitutionalized population 18 years and over% Worked less than full-time, year-round:% 65 years and over:","Civilian noninstitutionalized population 18 years and over% Worked less than full-time, year-round:% 65 years and over:% With public coverage","Civilian noninstitutionalized population 18 years and over% Worked less than full-time, year-round:% 65 years and over:% No public coverage",Civilian noninstitutionalized population 18 years and over% Did not work:,Civilian noninstitutionalized population 18 years and over% Did not work:% 18 to 64 years:,Civilian noninstitutionalized population 18 years and over% Did not work:% 18 to 64 years:% With public coverage,Civilian noninstitutionalized population 18 years and over% Did not work:% 18 to 64 years:% No public coverage,Civilian noninstitutionalized population 18 years and over% Did not work:% 65 years and over:,Civilian noninstitutionalized population 18 years and over% Did not work:% 65 years and over:% With public coverage,Civilian noninstitutionalized population 18 years and over% Did not work:% 65 years and over:% No public coverage,Geographic Identifier,Area Name
0,ACSSF,20120.0,dc,0,170,2,512198,245250,122802,117392,11077,106315,5410,4333,1077,122448,117694,10589,107105,4754,3684,1070,122796,53185,49031,11867,37164,4154,4019,135,69611,65553,16177,49376,4058,3625,433,144152,60121,41475,22450,19025,18646,17682,964,84031,51245,29869,21376,32786,30861,1925,590202,114430,106543,35804,84631,7887,104254,94928,56317,53240,9326,70917,66315,51192,25335,4602,61093,57006,48602,16057,4087,239508,230585,215883,36934,8923,512198,245250,235086,21666,213420,10164,8017,2147,122796,114584,28044,86540,8212,7644,568,144152,92720,52319,40401,51432,48543,2889,04001US11,District of Columbia -- Urban
1,ACSSF,20120.0,dc,0,170,3,512198,245250,122802,117392,11077,106315,5410,4333,1077,122448,117694,10589,107105,4754,3684,1070,122796,53185,49031,11867,37164,4154,4019,135,69611,65553,16177,49376,4058,3625,433,144152,60121,41475,22450,19025,18646,17682,964,84031,51245,29869,21376,32786,30861,1925,590202,114430,106543,35804,84631,7887,104254,94928,56317,53240,9326,70917,66315,51192,25335,4602,61093,57006,48602,16057,4087,239508,230585,215883,36934,8923,512198,245250,235086,21666,213420,10164,8017,2147,122796,114584,28044,86540,8212,7644,568,144152,92720,52319,40401,51432,48543,2889,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20120.0,dc,0,170,4,512198,245250,122802,117392,11077,106315,5410,4333,1077,122448,117694,10589,107105,4754,3684,1070,122796,53185,49031,11867,37164,4154,4019,135,69611,65553,16177,49376,4058,3625,433,144152,60121,41475,22450,19025,18646,17682,964,84031,51245,29869,21376,32786,30861,1925,590202,114430,106543,35804,84631,7887,104254,94928,56317,53240,9326,70917,66315,51192,25335,4602,61093,57006,48602,16057,4087,239508,230585,215883,36934,8923,512198,245250,235086,21666,213420,10164,8017,2147,122796,114584,28044,86540,8212,7644,568,144152,92720,52319,40401,51432,48543,2889,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20120.0,dc,0,170,5,512198,245250,122802,117392,11077,106315,5410,4333,1077,122448,117694,10589,107105,4754,3684,1070,122796,53185,49031,11867,37164,4154,4019,135,69611,65553,16177,49376,4058,3625,433,144152,60121,41475,22450,19025,18646,17682,964,84031,51245,29869,21376,32786,30861,1925,590202,114430,106543,35804,84631,7887,104254,94928,56317,53240,9326,70917,66315,51192,25335,4602,61093,57006,48602,16057,4087,239508,230585,215883,36934,8923,512198,245250,235086,21666,213420,10164,8017,2147,122796,114584,28044,86540,8212,7644,568,144152,92720,52319,40401,51432,48543,2889,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20120.0,dc,0,170,6,512198,245250,122802,117392,11077,106315,5410,4333,1077,122448,117694,10589,107105,4754,3684,1070,122796,53185,49031,11867,37164,4154,4019,135,69611,65553,16177,49376,4058,3625,433,144152,60121,41475,22450,19025,18646,17682,964,84031,51245,29869,21376,32786,30861,1925,590202,114430,106543,35804,84631,7887,104254,94928,56317,53240,9326,70917,66315,51192,25335,4602,61093,57006,48602,16057,4087,239508,230585,215883,36934,8923,512198,245250,235086,21666,213420,10164,8017,2147,122796,114584,28044,86540,8212,7644,568,144152,92720,52319,40401,51432,48543,2889,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20120.0,dc,0,170,7,512198,245250,122802,117392,11077,106315,5410,4333,1077,122448,117694,10589,107105,4754,3684,1070,122796,53185,49031,11867,37164,4154,4019,135,69611,65553,16177,49376,4058,3625,433,144152,60121,41475,22450,19025,18646,17682,964,84031,51245,29869,21376,32786,30861,1925,590202,114430,106543,35804,84631,7887,104254,94928,56317,53240,9326,70917,66315,51192,25335,4602,61093,57006,48602,16057,4087,239508,230585,215883,36934,8923,512198,245250,235086,21666,213420,10164,8017,2147,122796,114584,28044,86540,8212,7644,568,144152,92720,52319,40401,51432,48543,2889,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20120.0,dc,0,170,8,512198,245250,122802,117392,11077,106315,5410,4333,1077,122448,117694,10589,107105,4754,3684,1070,122796,53185,49031,11867,37164,4154,4019,135,69611,65553,16177,49376,4058,3625,433,144152,60121,41475,22450,19025,18646,17682,964,84031,51245,29869,21376,32786,30861,1925,590202,114430,106543,35804,84631,7887,104254,94928,56317,53240,9326,70917,66315,51192,25335,4602,61093,57006,48602,16057,4087,239508,230585,215883,36934,8923,512198,245250,235086,21666,213420,10164,8017,2147,122796,114584,28044,86540,8212,7644,568,144152,92720,52319,40401,51432,48543,2889,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20120.0,dc,0,170,9,512198,245250,122802,117392,11077,106315,5410,4333,1077,122448,117694,10589,107105,4754,3684,1070,122796,53185,49031,11867,37164,4154,4019,135,69611,65553,16177,49376,4058,3625,433,144152,60121,41475,22450,19025,18646,17682,964,84031,51245,29869,21376,32786,30861,1925,590202,114430,106543,35804,84631,7887,104254,94928,56317,53240,9326,70917,66315,51192,25335,4602,61093,57006,48602,16057,4087,239508,230585,215883,36934,8923,512198,245250,235086,21666,213420,10164,8017,2147,122796,114584,28044,86540,8212,7644,568,144152,92720,52319,40401,51432,48543,2889,50000US1198,"Delegate District (at Large) (113th Congress), District of Columbia"
8,ACSSF,20120.0,dc,0,170,10,91445,46249,22303,21031,355,20676,1272,1098,174,23946,22487,208,22279,1459,1286,173,24331,9708,7895,201,7694,1813,1813,0,14623,13436,733,12703,1187,1029,158,20865,8629,4330,304,4026,4299,4098,201,12236,5523,254,5269,6713,6421,292,98958,6457,6457,5562,1777,0,7185,7113,6312,2043,72,8586,8240,7503,2395,346,9268,9162,8831,1080,106,67462,66371,64483,10088,1091,91445,46249,43518,563,42955,2731,2384,347,24331,21331,934,20397,3000,2842,158,20865,9853,558,9295,11012,10519,493,79500US1100101,"District of Columbia (West) PUMA, District of Columbia"
9,ACSSF,20120.0,dc,0,170,11,99614,48864,24739,23774,3666,20108,965,735,230,24125,22995,3229,19766,1130,822,308,25628,10387,9906,2819,7087,481,452,29,15241,14264,4374,9890,977,977,0,25122,9744,5543,2513,3030,4201,4131,70,15378,8284,5239,3045,7094,6539,555,119642,20374,18506,7736,14815,1868,23181,20579,12130,11955,2602,15518,13879,9886,7169,1639,13841,12665,10712,4713,1176,46728,43271,39508,9027,3457,99614,48864,46769,6895,39874,2095,1557,538,25628,24170,7193,16977,1458,1429,29,25122,13827,7752,6075,11295,10670,625,79500US1100102,"District of Columbia (North) PUMA, District of Columbia"
10,ACSSF,20120.0,dc,0,170,12,92132,41150,19330,18277,1916,16361,1053,705,348,21820,21082,2053,19029,738,528,210,20474,9241,8560,2273,6287,681,681,0,11233,10665,2720,7945,568,568,0,30508,13624,9877,6267,3610,3747,3445,302,16884,9278,5848,3430,7606,7184,422,110183,18302,16731,6430,13195,1571,19077,17069,9666,11387,2008,15761,14828,11402,6694,933,13897,12797,10178,4572,1100,43146,41380,38481,6485,1766,92132,41150,39359,3969,35390,1791,1233,558,20474,19225,4993,14232,1249,1249,0,30508,19155,12115,7040,11353,10629,724,79500US1100103,"District of Columbia (Northeast) PUMA, District of Columbia"
