,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,Population 15 years and over in the United States,Population 15 years and over in the United States%%Never married,"Population 15 years and over in the United States%%Now married, except separated",Population 15 years and over in the United States%%Divorced,Population 15 years and over in the United States%%Separated,Population 15 years and over in the United States%%Widowed,Population 15 years and over in the United States%%Born in state of residence:,Population 15 years and over in the United States%%Born in state of residence:%%Never married,"Population 15 years and over in the United States%%Born in state of residence:%%Now married, except separated",Population 15 years and over in the United States%%Born in state of residence:%%Divorced,Population 15 years and over in the United States%%Born in state of residence:%%Separated,Population 15 years and over in the United States%%Born in state of residence:%%Widowed,Population 15 years and over in the United States%%Born in other state in the United States:,Population 15 years and over in the United States%%Born in other state in the United States:%%Never married,"Population 15 years and over in the United States%%Born in other state in the United States:%%Now married, except separated",Population 15 years and over in the United States%%Born in other state in the United States:%%Divorced,Population 15 years and over in the United States%%Born in other state in the United States:%%Separated,Population 15 years and over in the United States%%Born in other state in the United States:%%Widowed,Population 15 years and over in the United States%%Native; born outside the United States:,Population 15 years and over in the United States%%Native; born outside the United States:%%Never married,"Population 15 years and over in the United States%%Native; born outside the United States:%%Now married, except separated",Population 15 years and over in the United States%%Native; born outside the United States:%%Divorced,Population 15 years and over in the United States%%Native; born outside the United States:%%Separated,Population 15 years and over in the United States%%Native; born outside the United States:%%Widowed,Population 15 years and over in the United States%%Foreign born:,Population 15 years and over in the United States%%Foreign born:%%Never married,"Population 15 years and over in the United States%%Foreign born:%%Now married, except separated",Population 15 years and over in the United States%%Foreign born:%%Divorced,Population 15 years and over in the United States%%Foreign born:%%Separated,Population 15 years and over in the United States%%Foreign born:%%Widowed,Population 15 years and over in Puerto Rico,Population 15 years and over in Puerto Rico%%Never married,"Population 15 years and over in Puerto Rico%%Now married, except separated",Population 15 years and over in Puerto Rico%%Divorced,Population 15 years and over in Puerto Rico%%Separated,Population 15 years and over in Puerto Rico%%Widowed,Population 15 years and over in Puerto Rico%%Born in Puerto Rico:,Population 15 years and over in Puerto Rico%%Born in Puerto Rico:%%Never married,"Population 15 years and over in Puerto Rico%%Born in Puerto Rico:%%Now married, except separated",Population 15 years and over in Puerto Rico%%Born in Puerto Rico:%%Divorced,Population 15 years and over in Puerto Rico%%Born in Puerto Rico:%%Separated,Population 15 years and over in Puerto Rico%%Born in Puerto Rico:%%Widowed,Population 15 years and over in Puerto Rico%%Born in the United States:,Population 15 years and over in Puerto Rico%%Born in the United States:%%Never married,"Population 15 years and over in Puerto Rico%%Born in the United States:%%Now married, except separated",Population 15 years and over in Puerto Rico%%Born in the United States:%%Divorced,Population 15 years and over in Puerto Rico%%Born in the United States:%%Separated,Population 15 years and over in Puerto Rico%%Born in the United States:%%Widowed,Population 15 years and over in Puerto Rico%%Native; born elsewhere:,Population 15 years and over in Puerto Rico%%Native; born elsewhere:%%Never married,"Population 15 years and over in Puerto Rico%%Native; born elsewhere:%%Now married, except separated",Population 15 years and over in Puerto Rico%%Native; born elsewhere:%%Divorced,Population 15 years and over in Puerto Rico%%Native; born elsewhere:%%Separated,Population 15 years and over in Puerto Rico%%Native; born elsewhere:%%Widowed,Population 15 years and over in Puerto Rico%%Foreign born:,Population 15 years and over in Puerto Rico%%Foreign born:%%Never married,"Population 15 years and over in Puerto Rico%%Foreign born:%%Now married, except separated",Population 15 years and over in Puerto Rico%%Foreign born:%%Divorced,Population 15 years and over in Puerto Rico%%Foreign born:%%Separated,Population 15 years and over in Puerto Rico%%Foreign born:%%Widowed,Population 25 years and over in the United States,Population 25 years and over in the United States%%Less than high school graduate,Population 25 years and over in the United States%%High school graduate (includes equivalency),Population 25 years and over in the United States%%Some college or associate's degree,Population 25 years and over in the United States%%Bachelor's degree,Population 25 years and over in the United States%%Graduate or professional degree,Population 25 years and over in the United States%%Born in state of residence:,Population 25 years and over in the United States%%Born in state of residence:%%Less than high school graduate,Population 25 years and over in the United States%%Born in state of residence:%%High school graduate (includes equivalency),Population 25 years and over in the United States%%Born in state of residence:%%Some college or associate's degree,Population 25 years and over in the United States%%Born in state of residence:%%Bachelor's degree,Population 25 years and over in the United States%%Born in state of residence:%%Graduate or professional degree,Population 25 years and over in the United States%%Born in other state in the United States:,Population 25 years and over in the United States%%Born in other state in the United States:%%Less than high school graduate,Population 25 years and over in the United States%%Born in other state in the United States:%%High school graduate (includes equivalency),Population 25 years and over in the United States%%Born in other state in the United States:%%Some college or associate's degree,Population 25 years and over in the United States%%Born in other state in the United States:%%Bachelor's degree,Population 25 years and over in the United States%%Born in other state in the United States:%%Graduate or professional degree,Population 25 years and over in the United States%%Native; born outside the United States:,Population 25 years and over in the United States%%Native; born outside the United States:%%Less than high school graduate,Population 25 years and over in the United States%%Native; born outside the United States:%%High school graduate (includes equivalency),Population 25 years and over in the United States%%Native; born outside the United States:%%Some college or associate's degree,Population 25 years and over in the United States%%Native; born outside the United States:%%Bachelor's degree,Population 25 years and over in the United States%%Native; born outside the United States:%%Graduate or professional degree,Population 25 years and over in the United States%%Foreign born:,Population 25 years and over in the United States%%Foreign born:%%Less than high school graduate,Population 25 years and over in the United States%%Foreign born:%%High school graduate (includes equivalency),Population 25 years and over in the United States%%Foreign born:%%Some college or associate's degree,Population 25 years and over in the United States%%Foreign born:%%Bachelor's degree,Population 25 years and over in the United States%%Foreign born:%%Graduate or professional degree,Population 25 years and over in Puerto Rico,Population 25 years and over in Puerto Rico%%Less than high school graduate,Population 25 years and over in Puerto Rico%%High school graduate (includes equivalency),Population 25 years and over in Puerto Rico%%Some college or associate's degree,Population 25 years and over in Puerto Rico%%Bachelor's degree,Population 25 years and over in Puerto Rico%%Graduate or professional degree,Population 25 years and over in Puerto Rico%%Born in Puerto Rico:,Population 25 years and over in Puerto Rico%%Born in Puerto Rico:%%Less than high school graduate,Population 25 years and over in Puerto Rico%%Born in Puerto Rico:%%High school graduate (includes equivalency),Population 25 years and over in Puerto Rico%%Born in Puerto Rico:%%Some college or associate's degree,Population 25 years and over in Puerto Rico%%Born in Puerto Rico:%%Bachelor's degree,Population 25 years and over in Puerto Rico%%Born in Puerto Rico:%%Graduate or professional degree,Population 25 years and over in Puerto Rico%%Born in the United States:,Population 25 years and over in Puerto Rico%%Born in the United States:%%Less than high school graduate,Population 25 years and over in Puerto Rico%%Born in the United States:%%High school graduate (includes equivalency),Population 25 years and over in Puerto Rico%%Born in the United States:%%Some college or associate's degree,Population 25 years and over in Puerto Rico%%Born in the United States:%%Bachelor's degree,Population 25 years and over in Puerto Rico%%Born in the United States:%%Graduate or professional degree,Population 25 years and over in Puerto Rico%%Native; born elsewhere:,Population 25 years and over in Puerto Rico%%Native; born elsewhere:%%Less than high school graduate,Population 25 years and over in Puerto Rico%%Native; born elsewhere:%%High school graduate (includes equivalency),Population 25 years and over in Puerto Rico%%Native; born elsewhere:%%Some college or associate's degree,Population 25 years and over in Puerto Rico%%Native; born elsewhere:%%Bachelor's degree,Population 25 years and over in Puerto Rico%%Native; born elsewhere:%%Graduate or professional degree,Population 25 years and over in Puerto Rico%%Foreign born:,Population 25 years and over in Puerto Rico%%Foreign born:%%Less than high school graduate,Population 25 years and over in Puerto Rico%%Foreign born:%%High school graduate (includes equivalency),Population 25 years and over in Puerto Rico%%Foreign born:%%Some college or associate's degree,Population 25 years and over in Puerto Rico%%Foreign born:%%Bachelor's degree,Population 25 years and over in Puerto Rico%%Foreign born:%%Graduate or professional degree,Population 5 years and over in Puerto Rico,Population 5 years and over in Puerto Rico%%Speak only English,Population 5 years and over in Puerto Rico%%Speak language other than English:,"Population 5 years and over in Puerto Rico%%Speak language other than English:%%Speak English ""very well""","Population 5 years and over in Puerto Rico%%Speak language other than English:%%Speak English less than ""very well""",Population 5 years and over in Puerto Rico%%Born in Puerto Rico:,Population 5 years and over in Puerto Rico%%Born in Puerto Rico:%%Speak only English,Population 5 years and over in Puerto Rico%%Born in Puerto Rico:%%Speak language other than English:,"Population 5 years and over in Puerto Rico%%Born in Puerto Rico:%%Speak language other than English:%%Speak English ""very well""","Population 5 years and over in Puerto Rico%%Born in Puerto Rico:%%Speak language other than English:%%Speak English less than ""very well""",Population 5 years and over in Puerto Rico%%Born in the United States:,Population 5 years and over in Puerto Rico%%Born in the United States:%%Speak only English,Population 5 years and over in Puerto Rico%%Born in the United States:%%Speak language other than English:,"Population 5 years and over in Puerto Rico%%Born in the United States:%%Speak language other than English:%%Speak English ""very well""","Population 5 years and over in Puerto Rico%%Born in the United States:%%Speak language other than English:%%Speak English less than ""very well""",Population 5 years and over in Puerto Rico%%Native; born elsewhere:,Population 5 years and over in Puerto Rico%%Native; born elsewhere:%%Speak only English,Population 5 years and over in Puerto Rico%%Native; born elsewhere:%%Speak language other than English:,"Population 5 years and over in Puerto Rico%%Native; born elsewhere:%%Speak language other than English:%%Speak English ""very well""","Population 5 years and over in Puerto Rico%%Native; born elsewhere:%%Speak language other than English:%%Speak English less than ""very well""",Population 5 years and over in Puerto Rico%%Foreign born:,Population 5 years and over in Puerto Rico%%Foreign born:%%Speak only English,Population 5 years and over in Puerto Rico%%Foreign born:%%Speak language other than English:,"Population 5 years and over in Puerto Rico%%Foreign born:%%Speak language other than English:%%Speak English ""very well""","Population 5 years and over in Puerto Rico%%Foreign born:%%Speak language other than English:%%Speak English less than ""very well""",Population 15 years and over in the United States,Population 15 years and over in the United States%%Never married,"Population 15 years and over in the United States%%Now married, except separated",Population 15 years and over in the United States%%Divorced or separated,Population 15 years and over in the United States%%Widowed,Population 15 years and over in the United States%%Born in state of residence:,Population 15 years and over in the United States%%Born in state of residence:%%Never married,"Population 15 years and over in the United States%%Born in state of residence:%%Now married, except separated",Population 15 years and over in the United States%%Born in state of residence:%%Divorced or separated,Population 15 years and over in the United States%%Born in state of residence:%%Widowed,Population 15 years and over in the United States%%Born in other state in the United States:,Population 15 years and over in the United States%%Born in other state in the United States:%%Never married,"Population 15 years and over in the United States%%Born in other state in the United States:%%Now married, except separated",Population 15 years and over in the United States%%Born in other state in the United States:%%Divorced or separated,Population 15 years and over in the United States%%Born in other state in the United States:%%Widowed,Population 15 years and over in the United States%%Native; born outside the United States:,Population 15 years and over in the United States%%Native; born outside the United States:%%Never married,"Population 15 years and over in the United States%%Native; born outside the United States:%%Now married, except separated",Population 15 years and over in the United States%%Native; born outside the United States:%%Divorced or separated,Population 15 years and over in the United States%%Native; born outside the United States:%%Widowed,Population 15 years and over in the United States%%Foreign born:,Population 15 years and over in the United States%%Foreign born:%%Never married,"Population 15 years and over in the United States%%Foreign born:%%Now married, except separated",Population 15 years and over in the United States%%Foreign born:%%Divorced or separated,Population 15 years and over in the United States%%Foreign born:%%Widowed,Population 15 years and over in Puerto Rico,Population 15 years and over in Puerto Rico%%Never married,"Population 15 years and over in Puerto Rico%%Now married, except separated",Population 15 years and over in Puerto Rico%%Divorced  or separated,Population 15 years and over in Puerto Rico%%Widowed,Population 15 years and over in Puerto Rico%%Born in Puerto Rico:,Population 15 years and over in Puerto Rico%%Born in Puerto Rico:%%Never married,"Population 15 years and over in Puerto Rico%%Born in Puerto Rico:%%Now married, except separated",Population 15 years and over in Puerto Rico%%Born in Puerto Rico:%%Divorced  or separated,Population 15 years and over in Puerto Rico%%Born in Puerto Rico:%%Widowed,Population 15 years and over in Puerto Rico%%Born in the United States:,Population 15 years and over in Puerto Rico%%Born in the United States:%%Never married,"Population 15 years and over in Puerto Rico%%Born in the United States:%%Now married, except separated",Population 15 years and over in Puerto Rico%%Born in the United States:%%Divorced  or separated,Population 15 years and over in Puerto Rico%%Born in the United States:%%Widowed,Population 15 years and over in Puerto Rico%%Native; born elsewhere:,Population 15 years and over in Puerto Rico%%Native; born elsewhere:%%Never married,"Population 15 years and over in Puerto Rico%%Native; born elsewhere:%%Now married, except separated",Population 15 years and over in Puerto Rico%%Native; born elsewhere:%%Divorced  or separated,Population 15 years and over in Puerto Rico%%Native; born elsewhere:%%Widowed,Population 15 years and over in Puerto Rico%%Foreign born:,Population 15 years and over in Puerto Rico%%Foreign born:%%Never married,"Population 15 years and over in Puerto Rico%%Foreign born:%%Now married, except separated",Population 15 years and over in Puerto Rico%%Foreign born:%%Divorced  or separated,Population 15 years and over in Puerto Rico%%Foreign born:%%Widowed,Geographic Identifier,Area Name
0,ACSSF,20130.0,dc,0,20,2,550110,308055,150009,54846,13553,23647,162918,104004,26361,19702,5446,7405,288427,161575,82662,26856,4695,12639,10177,5565,3193,861,239,319,88588,36911,37793,7427,3173,3284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453014,44846,84220,74342,102958,146648,126090,18639,44412,33977,17895,11167,240787,13713,25792,28647,67534,105101,8511,797,439,778,2840,3657,77626,11697,13577,10940,14689,26723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550110,308055,150009,68399,23647,162918,104004,26361,25148,7405,288427,161575,82662,31551,12639,10177,5565,3193,1100,319,88588,36911,37793,10600,3284,,,,,,,,,,,,,,,,,,,,,,,,,,04001US11,District of Columbia -- Urban
1,ACSSF,20130.0,dc,0,20,3,550110,308055,150009,54846,13553,23647,162918,104004,26361,19702,5446,7405,288427,161575,82662,26856,4695,12639,10177,5565,3193,861,239,319,88588,36911,37793,7427,3173,3284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453014,44846,84220,74342,102958,146648,126090,18639,44412,33977,17895,11167,240787,13713,25792,28647,67534,105101,8511,797,439,778,2840,3657,77626,11697,13577,10940,14689,26723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550110,308055,150009,68399,23647,162918,104004,26361,25148,7405,288427,161575,82662,31551,12639,10177,5565,3193,1100,319,88588,36911,37793,10600,3284,,,,,,,,,,,,,,,,,,,,,,,,,,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20130.0,dc,0,20,4,550110,308055,150009,54846,13553,23647,162918,104004,26361,19702,5446,7405,288427,161575,82662,26856,4695,12639,10177,5565,3193,861,239,319,88588,36911,37793,7427,3173,3284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453014,44846,84220,74342,102958,146648,126090,18639,44412,33977,17895,11167,240787,13713,25792,28647,67534,105101,8511,797,439,778,2840,3657,77626,11697,13577,10940,14689,26723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550110,308055,150009,68399,23647,162918,104004,26361,25148,7405,288427,161575,82662,31551,12639,10177,5565,3193,1100,319,88588,36911,37793,10600,3284,,,,,,,,,,,,,,,,,,,,,,,,,,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20130.0,dc,0,20,5,550110,308055,150009,54846,13553,23647,162918,104004,26361,19702,5446,7405,288427,161575,82662,26856,4695,12639,10177,5565,3193,861,239,319,88588,36911,37793,7427,3173,3284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453014,44846,84220,74342,102958,146648,126090,18639,44412,33977,17895,11167,240787,13713,25792,28647,67534,105101,8511,797,439,778,2840,3657,77626,11697,13577,10940,14689,26723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550110,308055,150009,68399,23647,162918,104004,26361,25148,7405,288427,161575,82662,31551,12639,10177,5565,3193,1100,319,88588,36911,37793,10600,3284,,,,,,,,,,,,,,,,,,,,,,,,,,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20130.0,dc,0,20,6,550110,308055,150009,54846,13553,23647,162918,104004,26361,19702,5446,7405,288427,161575,82662,26856,4695,12639,10177,5565,3193,861,239,319,88588,36911,37793,7427,3173,3284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453014,44846,84220,74342,102958,146648,126090,18639,44412,33977,17895,11167,240787,13713,25792,28647,67534,105101,8511,797,439,778,2840,3657,77626,11697,13577,10940,14689,26723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550110,308055,150009,68399,23647,162918,104004,26361,25148,7405,288427,161575,82662,31551,12639,10177,5565,3193,1100,319,88588,36911,37793,10600,3284,,,,,,,,,,,,,,,,,,,,,,,,,,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20130.0,dc,0,20,7,550110,308055,150009,54846,13553,23647,162918,104004,26361,19702,5446,7405,288427,161575,82662,26856,4695,12639,10177,5565,3193,861,239,319,88588,36911,37793,7427,3173,3284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453014,44846,84220,74342,102958,146648,126090,18639,44412,33977,17895,11167,240787,13713,25792,28647,67534,105101,8511,797,439,778,2840,3657,77626,11697,13577,10940,14689,26723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550110,308055,150009,68399,23647,162918,104004,26361,25148,7405,288427,161575,82662,31551,12639,10177,5565,3193,1100,319,88588,36911,37793,10600,3284,,,,,,,,,,,,,,,,,,,,,,,,,,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20130.0,dc,0,20,8,550110,308055,150009,54846,13553,23647,162918,104004,26361,19702,5446,7405,288427,161575,82662,26856,4695,12639,10177,5565,3193,861,239,319,88588,36911,37793,7427,3173,3284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453014,44846,84220,74342,102958,146648,126090,18639,44412,33977,17895,11167,240787,13713,25792,28647,67534,105101,8511,797,439,778,2840,3657,77626,11697,13577,10940,14689,26723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550110,308055,150009,68399,23647,162918,104004,26361,25148,7405,288427,161575,82662,31551,12639,10177,5565,3193,1100,319,88588,36911,37793,10600,3284,,,,,,,,,,,,,,,,,,,,,,,,,,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20130.0,dc,0,20,9,550110,308055,150009,54846,13553,23647,162918,104004,26361,19702,5446,7405,288427,161575,82662,26856,4695,12639,10177,5565,3193,861,239,319,88588,36911,37793,7427,3173,3284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453014,44846,84220,74342,102958,146648,126090,18639,44412,33977,17895,11167,240787,13713,25792,28647,67534,105101,8511,797,439,778,2840,3657,77626,11697,13577,10940,14689,26723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550110,308055,150009,68399,23647,162918,104004,26361,25148,7405,288427,161575,82662,31551,12639,10177,5565,3193,1100,319,88588,36911,37793,10600,3284,,,,,,,,,,,,,,,,,,,,,,,,,,50000US1198,"Delegate District (at Large) (113th Congress), District of Columbia"
8,ACSSF,20130.0,dc,0,20,10,91801,44029,35493,7561,1750,2968,9580,4512,3713,1068,119,168,61066,31295,21893,4822,1138,1918,2172,1022,956,194,0,0,18983,7200,8931,1477,493,882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73712,1358,2545,5967,20783,43059,7384,184,297,955,3363,2585,48261,240,796,3590,14157,29478,1718,0,0,64,392,1262,16349,934,1452,1358,2871,9734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91801,44029,35493,9311,2968,9580,4512,3713,1187,168,61066,31295,21893,5960,1918,2172,1022,956,194,0,18983,7200,8931,1970,882,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100101,"District of Columbia (West) PUMA, District of Columbia"
9,ACSSF,20130.0,dc,0,20,11,103207,50538,34581,9581,2528,5979,26739,16184,5074,3088,983,1410,45065,22834,15251,3941,298,2741,1822,574,904,144,0,200,29581,10946,13352,2408,1247,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89155,10126,19263,17565,20677,21524,22594,1784,7996,6280,4369,2165,38857,1733,4273,5383,12262,15206,1609,610,0,201,561,237,26095,5999,6994,5701,3485,3916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103207,50538,34581,12109,5979,26739,16184,5074,4071,1410,45065,22834,15251,4239,2741,1822,574,904,144,200,29581,10946,13352,3655,1628,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100102,"District of Columbia (North) PUMA, District of Columbia"
10,ACSSF,20130.0,dc,0,20,12,97251,51382,26210,11694,2641,5324,32928,19042,5767,5097,1039,1983,53613,27299,16269,5785,1041,3219,1577,895,301,173,161,47,9133,4146,3873,639,400,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83530,9528,14926,15045,21141,22890,26949,4983,8641,6674,4149,2502,47641,3693,5105,7030,13745,18068,1442,100,147,161,604,430,7498,752,1033,1180,2643,1890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97251,51382,26210,14335,5324,32928,19042,5767,6136,1983,53613,27299,16269,6826,3219,1577,895,301,334,47,9133,4146,3873,1039,75,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100103,"District of Columbia (Northeast) PUMA, District of Columbia"
11,ACSSF,20130.0,dc,0,20,13,116095,68709,21427,14585,5010,6364,74765,51343,9476,7940,2847,3159,35656,15546,9789,5792,1717,2812,820,424,233,91,0,72,4854,1396,1929,762,446,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90537,15951,37988,25045,6199,5354,54278,9210,24367,16205,2949,1547,31043,5844,11633,8050,2544,2972,741,87,87,230,239,98,4475,810,1901,560,467,737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116095,68709,21427,19595,6364,74765,51343,9476,10787,3159,35656,15546,9789,7509,2812,820,424,233,91,72,4854,1396,1929,1208,321,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100104,"District of Columbia (East) PUMA, District of Columbia"
12,ACSSF,20130.0,dc,0,20,14,141756,93397,32298,11425,1624,3012,18906,12923,2331,2509,458,685,93027,64601,19460,6516,501,1949,3786,2650,799,259,78,0,26037,13223,9708,2141,587,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116080,7883,9498,10720,34158,53821,14885,2478,3111,3863,3065,2368,74985,2203,3985,4594,24826,39377,3001,0,205,122,1044,1630,23209,3202,2197,2141,5223,10446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141756,93397,32298,13049,3012,18906,12923,2331,2967,685,93027,64601,19460,7017,1949,3786,2650,799,337,0,26037,13223,9708,2728,378,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100105,"District of Columbia (Central) PUMA, District of Columbia"
13,ACSSF,20130.0,dc,0,20,15,550110,308055,150009,54846,13553,23647,162918,104004,26361,19702,5446,7405,288427,161575,82662,26856,4695,12639,10177,5565,3193,861,239,319,88588,36911,37793,7427,3173,3284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453014,44846,84220,74342,102958,146648,126090,18639,44412,33977,17895,11167,240787,13713,25792,28647,67534,105101,8511,797,439,778,2840,3657,77626,11697,13577,10940,14689,26723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550110,308055,150009,68399,23647,162918,104004,26361,25148,7405,288427,161575,82662,31551,12639,10177,5565,3193,1100,319,88588,36911,37793,10600,3284,,,,,,,,,,,,,,,,,,,,,,,,,,97000US1100030,"District of Columbia Public Schools, District of Columbia"
