,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,People reporting single ancestry,People reporting single ancestry%Afghan,People reporting single ancestry%Albanian,People reporting single ancestry%Alsatian,People reporting single ancestry%American,People reporting single ancestry%Arab:,People reporting single ancestry%Arab:%Egyptian,People reporting single ancestry%Arab:%Iraqi,People reporting single ancestry%Arab:%Jordanian,People reporting single ancestry%Arab:%Lebanese,People reporting single ancestry%Arab:%Moroccan,People reporting single ancestry%Arab:%Palestinian,People reporting single ancestry%Arab:%Syrian,People reporting single ancestry%Arab:%Arab,People reporting single ancestry%Arab:%Other Arab,People reporting single ancestry%Armenian,People reporting single ancestry%Assyrian/Chaldean/Syriac,People reporting single ancestry%Australian,People reporting single ancestry%Austrian,People reporting single ancestry%Basque,People reporting single ancestry%Belgian,People reporting single ancestry%Brazilian,People reporting single ancestry%British,People reporting single ancestry%Bulgarian,People reporting single ancestry%Cajun,People reporting single ancestry%Canadian,People reporting single ancestry%Carpatho Rusyn,People reporting single ancestry%Celtic,People reporting single ancestry%Croatian,People reporting single ancestry%Cypriot,People reporting single ancestry%Czech,People reporting single ancestry%Czechoslovakian,People reporting single ancestry%Danish,People reporting single ancestry%Dutch,People reporting single ancestry%Eastern European,People reporting single ancestry%English,People reporting single ancestry%Estonian,People reporting single ancestry%European,People reporting single ancestry%Finnish,People reporting single ancestry%French (except Basque),People reporting single ancestry%French Canadian,People reporting single ancestry%German,People reporting single ancestry%German Russian,People reporting single ancestry%Greek,People reporting single ancestry%Guyanese,People reporting single ancestry%Hungarian,People reporting single ancestry%Icelander,People reporting single ancestry%Iranian,People reporting single ancestry%Irish,People reporting single ancestry%Israeli,People reporting single ancestry%Italian,People reporting single ancestry%Latvian,People reporting single ancestry%Lithuanian,People reporting single ancestry%Luxemburger,People reporting single ancestry%Macedonian,People reporting single ancestry%Maltese,People reporting single ancestry%New Zealander,People reporting single ancestry%Northern European,People reporting single ancestry%Norwegian,People reporting single ancestry%Pennsylvania German,People reporting single ancestry%Polish,People reporting single ancestry%Portuguese,People reporting single ancestry%Romanian,People reporting single ancestry%Russian,People reporting single ancestry%Scandinavian,People reporting single ancestry%Scotch-Irish,People reporting single ancestry%Scottish,People reporting single ancestry%Serbian,People reporting single ancestry%Slavic,People reporting single ancestry%Slovak,People reporting single ancestry%Slovene,People reporting single ancestry%Soviet Union,People reporting single ancestry%Subsaharan African:,People reporting single ancestry%Subsaharan African:%Cape Verdean,People reporting single ancestry%Subsaharan African:%Ethiopian,People reporting single ancestry%Subsaharan African:%Ghanaian,People reporting single ancestry%Subsaharan African:%Kenyan,People reporting single ancestry%Subsaharan African:%Liberian,People reporting single ancestry%Subsaharan African:%Nigerian,People reporting single ancestry%Subsaharan African:%Senegalese,People reporting single ancestry%Subsaharan African:%Sierra Leonean,People reporting single ancestry%Subsaharan African:%Somalian,People reporting single ancestry%Subsaharan African:%South African,People reporting single ancestry%Subsaharan African:%Sudanese,People reporting single ancestry%Subsaharan African:%Ugandan,People reporting single ancestry%Subsaharan African:%Zimbabwean,People reporting single ancestry%Subsaharan African:%African,People reporting single ancestry%Subsaharan African:%Other Subsaharan African,People reporting single ancestry%Swedish,People reporting single ancestry%Swiss,People reporting single ancestry%Turkish,People reporting single ancestry%Ukrainian,People reporting single ancestry%Welsh,People reporting single ancestry%West Indian (except Hispanic groups):,People reporting single ancestry%West Indian (except Hispanic groups):%Bahamian,People reporting single ancestry%West Indian (except Hispanic groups):%Barbadian,People reporting single ancestry%West Indian (except Hispanic groups):%Belizean,People reporting single ancestry%West Indian (except Hispanic groups):%Bermudan,People reporting single ancestry%West Indian (except Hispanic groups):%British West Indian,People reporting single ancestry%West Indian (except Hispanic groups):%Dutch West Indian,People reporting single ancestry%West Indian (except Hispanic groups):%Haitian,People reporting single ancestry%West Indian (except Hispanic groups):%Jamaican,People reporting single ancestry%West Indian (except Hispanic groups):%Trinidadian and Tobagonian,People reporting single ancestry%West Indian (except Hispanic groups):%U.S. Virgin Islander,People reporting single ancestry%West Indian (except Hispanic groups):%West Indian,People reporting single ancestry%West Indian (except Hispanic groups):%Other West Indian,People reporting single ancestry%Yugoslavian,People reporting single ancestry%Other groups,People reporting single ancestry,People reporting single ancestry%American,People reporting single ancestry%Arab,People reporting single ancestry%British,People reporting single ancestry%Czech,People reporting single ancestry%Danish,People reporting single ancestry%Dutch,People reporting single ancestry%English,People reporting single ancestry%European,People reporting single ancestry%French (except Basque),People reporting single ancestry%French Canadian,People reporting single ancestry%German,People reporting single ancestry%Greek,People reporting single ancestry%Hungarian,People reporting single ancestry%Irish,People reporting single ancestry%Italian,People reporting single ancestry%Lithuanian,People reporting single ancestry%Norwegian,People reporting single ancestry%Polish,People reporting single ancestry%Portuguese,People reporting single ancestry%Russian,People reporting single ancestry%Scotch-Irish,People reporting single ancestry%Scottish,People reporting single ancestry%Slovak,People reporting single ancestry%Subsaharan African,People reporting single ancestry%Swedish,People reporting single ancestry%Swiss,People reporting single ancestry%Ukrainian,People reporting single ancestry%Welsh,People reporting single ancestry%West Indian (except Hispanic groups),People reporting single ancestry%Other groups,Geographic Identifier,Area Name
0,ACSSF,20110.0,dc,0,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442462.0,7255.0,2776.0,2085.0,445.0,96.0,1212.0,11341.0,7236.0,2978.0,493.0,9789.0,1243.0,524.0,13385.0,8038.0,687.0,638.0,2492.0,130.0,3293.0,2386.0,2218.0,172.0,13931.0,897.0,91.0,545.0,168.0,5047.0,340871.0,04001US11,District of Columbia -- Urban
1,ACSSF,20110.0,dc,0,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442462.0,7255.0,2776.0,2085.0,445.0,96.0,1212.0,11341.0,7236.0,2978.0,493.0,9789.0,1243.0,524.0,13385.0,8038.0,687.0,638.0,2492.0,130.0,3293.0,2386.0,2218.0,172.0,13931.0,897.0,91.0,545.0,168.0,5047.0,340871.0,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20110.0,dc,0,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442462.0,7255.0,2776.0,2085.0,445.0,96.0,1212.0,11341.0,7236.0,2978.0,493.0,9789.0,1243.0,524.0,13385.0,8038.0,687.0,638.0,2492.0,130.0,3293.0,2386.0,2218.0,172.0,13931.0,897.0,91.0,545.0,168.0,5047.0,340871.0,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20110.0,dc,0,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442462.0,7255.0,2776.0,2085.0,445.0,96.0,1212.0,11341.0,7236.0,2978.0,493.0,9789.0,1243.0,524.0,13385.0,8038.0,687.0,638.0,2492.0,130.0,3293.0,2386.0,2218.0,172.0,13931.0,897.0,91.0,545.0,168.0,5047.0,340871.0,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20110.0,dc,0,10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442462.0,7255.0,2776.0,2085.0,445.0,96.0,1212.0,11341.0,7236.0,2978.0,493.0,9789.0,1243.0,524.0,13385.0,8038.0,687.0,638.0,2492.0,130.0,3293.0,2386.0,2218.0,172.0,13931.0,897.0,91.0,545.0,168.0,5047.0,340871.0,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20110.0,dc,0,10,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442462.0,7255.0,2776.0,2085.0,445.0,96.0,1212.0,11341.0,7236.0,2978.0,493.0,9789.0,1243.0,524.0,13385.0,8038.0,687.0,638.0,2492.0,130.0,3293.0,2386.0,2218.0,172.0,13931.0,897.0,91.0,545.0,168.0,5047.0,340871.0,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20110.0,dc,0,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442462.0,7255.0,2776.0,2085.0,445.0,96.0,1212.0,11341.0,7236.0,2978.0,493.0,9789.0,1243.0,524.0,13385.0,8038.0,687.0,638.0,2492.0,130.0,3293.0,2386.0,2218.0,172.0,13931.0,897.0,91.0,545.0,168.0,5047.0,340871.0,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20110.0,dc,0,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442462.0,7255.0,2776.0,2085.0,445.0,96.0,1212.0,11341.0,7236.0,2978.0,493.0,9789.0,1243.0,524.0,13385.0,8038.0,687.0,638.0,2492.0,130.0,3293.0,2386.0,2218.0,172.0,13931.0,897.0,91.0,545.0,168.0,5047.0,340871.0,50000US1198,"Delegate District (at Large) (112th Congress), District of Columbia"
8,ACSSF,20110.0,dc,0,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54657.0,2292.0,895.0,810.0,322.0,0.0,453.0,4425.0,2029.0,1305.0,113.0,3638.0,453.0,147.0,4605.0,2644.0,238.0,6.0,1300.0,55.0,1914.0,572.0,738.0,0.0,525.0,440.0,0.0,446.0,25.0,388.0,23879.0,79500US1100101,"PUMA5 00101, District of Columbia"
9,ACSSF,20110.0,dc,0,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86504.0,1142.0,452.0,124.0,47.0,0.0,28.0,1417.0,1480.0,347.0,160.0,882.0,102.0,72.0,1760.0,933.0,65.0,265.0,151.0,0.0,262.0,219.0,114.0,149.0,5480.0,156.0,48.0,0.0,0.0,2069.0,68580.0,79500US1100102,"PUMA5 00102, District of Columbia"
