,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,Asian alone population 15 years and over,Asian alone population 15 years and over%Male:,Asian alone population 15 years and over%Male:%Never married,Asian alone population 15 years and over%Male:%Now married (except separated),Asian alone population 15 years and over%Male:%Separated,Asian alone population 15 years and over%Male:%Widowed,Asian alone population 15 years and over%Male:%Divorced,Asian alone population 15 years and over%Female:,Asian alone population 15 years and over%Female:%Never married,Asian alone population 15 years and over%Female:%Now married (except separated),Asian alone population 15 years and over%Female:%Separated,Asian alone population 15 years and over%Female:%Widowed,Asian alone population 15 years and over%Female:%Divorced,Native Hawaiian and Other Pacific Islander alone population 15 years and over,Native Hawaiian and Other Pacific Islander alone population 15 years and over%Male:,Native Hawaiian and Other Pacific Islander alone population 15 years and over%Male:%Never married,Native Hawaiian and Other Pacific Islander alone population 15 years and over%Male:%Now married (except separated),Native Hawaiian and Other Pacific Islander alone population 15 years and over%Male:%Separated,Native Hawaiian and Other Pacific Islander alone population 15 years and over%Male:%Widowed,Native Hawaiian and Other Pacific Islander alone population 15 years and over%Male:%Divorced,Native Hawaiian and Other Pacific Islander alone population 15 years and over%Female:,Native Hawaiian and Other Pacific Islander alone population 15 years and over%Female:%Never married,Native Hawaiian and Other Pacific Islander alone population 15 years and over%Female:%Now married (except separated),Native Hawaiian and Other Pacific Islander alone population 15 years and over%Female:%Separated,Native Hawaiian and Other Pacific Islander alone population 15 years and over%Female:%Widowed,Native Hawaiian and Other Pacific Islander alone population 15 years and over%Female:%Divorced,Some other race alone population 15 years and over,Some other race alone population 15 years and over%Male:,Some other race alone population 15 years and over%Male:%Never married,Some other race alone population 15 years and over%Male:%Now married (except separated),Some other race alone population 15 years and over%Male:%Separated,Some other race alone population 15 years and over%Male:%Widowed,Some other race alone population 15 years and over%Male:%Divorced,Some other race alone population 15 years and over%Female:,Some other race alone population 15 years and over%Female:%Never married,Some other race alone population 15 years and over%Female:%Now married (except separated),Some other race alone population 15 years and over%Female:%Separated,Some other race alone population 15 years and over%Female:%Widowed,Some other race alone population 15 years and over%Female:%Divorced,Two or more races population 15 years and over,Two or more races population 15 years and over%Male:,Two or more races population 15 years and over%Male:%Never married,Two or more races population 15 years and over%Male:%Now married (except separated),Two or more races population 15 years and over%Male:%Separated,Two or more races population 15 years and over%Male:%Widowed,Two or more races population 15 years and over%Male:%Divorced,Two or more races population 15 years and over%Female:,Two or more races population 15 years and over%Female:%Never married,Two or more races population 15 years and over%Female:%Now married (except separated),Two or more races population 15 years and over%Female:%Separated,Two or more races population 15 years and over%Female:%Widowed,Two or more races population 15 years and over%Female:%Divorced,"White alone, not Hispanic or Latino population 15 years and over","White alone, not Hispanic or Latino population 15 years and over%Male:","White alone, not Hispanic or Latino population 15 years and over%Male:%Never married","White alone, not Hispanic or Latino population 15 years and over%Male:%Now married (except separated)","White alone, not Hispanic or Latino population 15 years and over%Male:%Separated","White alone, not Hispanic or Latino population 15 years and over%Male:%Widowed","White alone, not Hispanic or Latino population 15 years and over%Male:%Divorced","White alone, not Hispanic or Latino population 15 years and over%Female:","White alone, not Hispanic or Latino population 15 years and over%Female:%Never married","White alone, not Hispanic or Latino population 15 years and over%Female:%Now married (except separated)","White alone, not Hispanic or Latino population 15 years and over%Female:%Separated","White alone, not Hispanic or Latino population 15 years and over%Female:%Widowed","White alone, not Hispanic or Latino population 15 years and over%Female:%Divorced",Hispanic or Latino population 15 years and over,Hispanic or Latino population 15 years and over%Male:,Hispanic or Latino population 15 years and over%Male:%Never married,Hispanic or Latino population 15 years and over%Male:%Now married (except separated),Hispanic or Latino population 15 years and over%Male:%Separated,Hispanic or Latino population 15 years and over%Male:%Widowed,Hispanic or Latino population 15 years and over%Male:%Divorced,Hispanic or Latino population 15 years and over%Female:,Hispanic or Latino population 15 years and over%Female:%Never married,Hispanic or Latino population 15 years and over%Female:%Now married (except separated),Hispanic or Latino population 15 years and over%Female:%Separated,Hispanic or Latino population 15 years and over%Female:%Widowed,Hispanic or Latino population 15 years and over%Female:%Divorced,Population 15 years and over,Population 15 years and over%Never married:,Population 15 years and over%Never married:%Native,Population 15 years and over%Never married:%Foreign born,Population 15 years and over%Now married (except separated):,Population 15 years and over%Now married (except separated):%Native,Population 15 years and over%Now married (except separated):%Foreign born,Population 15 years and over%Separated:,Population 15 years and over%Separated:%Native,Population 15 years and over%Separated:%Foreign born,Population 15 years and over%Widowed:,Population 15 years and over%Widowed:%Native,Population 15 years and over%Widowed:%Foreign born,Population 15 years and over%Divorced:,Population 15 years and over%Divorced:%Native,Population 15 years and over%Divorced:%Foreign born,Population 15 years and over,Population 15 years and over%Male:,Population 15 years and over%Male:%Never married:,Population 15 years and over%Male:%Never married:%15 to 19 years,Population 15 years and over%Male:%Never married:%20 to 34 years,Population 15 years and over%Male:%Never married:%35 to 44 years,Population 15 years and over%Male:%Never married:%45 to 54 years,Population 15 years and over%Male:%Never married:%55 to 64 years,Population 15 years and over%Male:%Never married:%65 years and over,Population 15 years and over%Male:%Now married (except separated):,Population 15 years and over%Male:%Now married (except separated):%15 to 19 years,Population 15 years and over%Male:%Now married (except separated):%20 to 34 years,Population 15 years and over%Male:%Now married (except separated):%35 to 44 years,Population 15 years and over%Male:%Now married (except separated):%45 to 54 years,Population 15 years and over%Male:%Now married (except separated):%55 to 64 years,Population 15 years and over%Male:%Now married (except separated):%65 years and over,Population 15 years and over%Male:%Separated:,Population 15 years and over%Male:%Separated:%15 to 19 years,Population 15 years and over%Male:%Separated:%20 to 34 years,Population 15 years and over%Male:%Separated:%35 to 44 years,Population 15 years and over%Male:%Separated:%45 to 54 years,Population 15 years and over%Male:%Separated:%55 to 64 years,Population 15 years and over%Male:%Separated:%65 years and over,Population 15 years and over%Male:%Widowed:,Population 15 years and over%Male:%Widowed:%15 to 19 years,Population 15 years and over%Male:%Widowed:%20 to 34 years,Population 15 years and over%Male:%Widowed:%35 to 44 years,Population 15 years and over%Male:%Widowed:%45 to 54 years,Population 15 years and over%Male:%Widowed:%55 to 64 years,Population 15 years and over%Male:%Widowed:%65 years and over,Population 15 years and over%Male:%Divorced:,Population 15 years and over%Male:%Divorced:%15 to 19 years,Population 15 years and over%Male:%Divorced:%20 to 34 years,Population 15 years and over%Male:%Divorced:%35 to 44 years,Population 15 years and over%Male:%Divorced:%45 to 54 years,Population 15 years and over%Male:%Divorced:%55 to 64 years,Population 15 years and over%Male:%Divorced:%65 years and over,Population 15 years and over%Female:,Population 15 years and over%Female:%Never married:,Population 15 years and over%Female:%Never married:%15 to 19 years,Population 15 years and over%Female:%Never married:%20 to 34 years,Population 15 years and over%Female:%Never married:%35 to 44 years,Population 15 years and over%Female:%Never married:%45 to 54 years,Population 15 years and over%Female:%Never married:%55 to 64 years,Population 15 years and over%Female:%Never married:%65 years and over,Population 15 years and over%Female:%Now married (except separated):,Population 15 years and over%Female:%Now married (except separated):%15 to 19 years,Population 15 years and over%Female:%Now married (except separated):%20 to 34 years,Population 15 years and over%Female:%Now married (except separated):%35 to 44 years,Population 15 years and over%Female:%Now married (except separated):%45 to 54 years,Population 15 years and over%Female:%Now married (except separated):%55 to 64 years,Population 15 years and over%Female:%Now married (except separated):%65 years and over,Population 15 years and over%Female:%Separated:,Population 15 years and over%Female:%Separated:%15 to 19 years,Population 15 years and over%Female:%Separated:%20 to 34 years,Population 15 years and over%Female:%Separated:%35 to 44 years,Population 15 years and over%Female:%Separated:%45 to 54 years,Population 15 years and over%Female:%Separated:%55 to 64 years,Population 15 years and over%Female:%Separated:%65 years and over,Population 15 years and over%Female:%Widowed:,Population 15 years and over%Female:%Widowed:%15 to 19 years,Population 15 years and over%Female:%Widowed:%20 to 34 years,Population 15 years and over%Female:%Widowed:%35 to 44 years,Population 15 years and over%Female:%Widowed:%45 to 54 years,Population 15 years and over%Female:%Widowed:%55 to 64 years,Population 15 years and over%Female:%Widowed:%65 years and over,Population 15 years and over%Female:%Divorced:,Population 15 years and over%Female:%Divorced:%15 to 19 years,Population 15 years and over%Female:%Divorced:%20 to 34 years,Population 15 years and over%Female:%Divorced:%35 to 44 years,Population 15 years and over%Female:%Divorced:%45 to 54 years,Population 15 years and over%Female:%Divorced:%55 to 64 years,Population 15 years and over%Female:%Divorced:%65 years and over,White alone population 15 years and over,White alone population 15 years and over%Never married,White alone population 15 years and over%Now married (except separated),White alone population 15 years and over%Separated,White alone population 15 years and over%Widowed,White alone population 15 years and over%Divorced,Black or African American alone population 15 years and over,Black or African American alone population 15 years and over%Never married,Black or African American alone population 15 years and over%Now married (except separated),Black or African American alone population 15 years and over%Separated,Black or African American alone population 15 years and over%Widowed,Black or African American alone population 15 years and over%Divorced,American Indian and Alaska Native alone population 15 years and over,American Indian and Alaska Native alone population 15 years and over%Never married,American Indian and Alaska Native alone population 15 years and over%Now married (except separated),American Indian and Alaska Native alone population 15 years and over%Separated,American Indian and Alaska Native alone population 15 years and over%Widowed,American Indian and Alaska Native alone population 15 years and over%Divorced,Asian alone population 15 years and over,Asian alone population 15 years and over%Never married,Asian alone population 15 years and over%Now married (except separated),Asian alone population 15 years and over%Separated,Asian alone population 15 years and over%Widowed,Asian alone population 15 years and over%Divorced,Native Hawaiian and Other Pacific Islander alone population 15 years and over,Native Hawaiian and Other Pacific Islander alone population 15 years and over%Never married,Native Hawaiian and Other Pacific Islander alone population 15 years and over%Now married (except separated),Native Hawaiian and Other Pacific Islander alone population 15 years and over%Separated,Native Hawaiian and Other Pacific Islander alone population 15 years and over%Widowed,Native Hawaiian and Other Pacific Islander alone population 15 years and over%Divorced,Some other race alone population 15 years and over,Some other race alone population 15 years and over%Never married,Some other race alone population 15 years and over%Now married (except separated),Some other race alone population 15 years and over%Separated,Some other race alone population 15 years and over%Widowed,Some other race alone population 15 years and over%Divorced,Two or more races population 15 years and over,Two or more races population 15 years and over%Never married,Two or more races population 15 years and over%Now married (except separated),Two or more races population 15 years and over%Separated,Two or more races population 15 years and over%Widowed,Two or more races population 15 years and over%Divorced,"White alone, not Hispanic or Latino population 15 years and over","White alone, not Hispanic or Latino population 15 years and over%Never married","White alone, not Hispanic or Latino population 15 years and over%Now married (except separated)","White alone, not Hispanic or Latino population 15 years and over%Separated","White alone, not Hispanic or Latino population 15 years and over%Widowed","White alone, not Hispanic or Latino population 15 years and over%Divorced",Hispanic or Latino population 15 years and over,Hispanic or Latino population 15 years and over%Never married,Hispanic or Latino population 15 years and over%Now married (except separated),Hispanic or Latino population 15 years and over%Separated,Hispanic or Latino population 15 years and over%Widowed,Hispanic or Latino population 15 years and over%Divorced,Geographic Identifier,Area Name
0,ACSSF,20110.0,dc,0,57,2,21305.0,8596.0,5352.0,2530.0,333.0,0.0,381.0,12709.0,7967.0,4001.0,71.0,345.0,325.0,,,,,,,,,,,,,,18815.0,9111.0,4983.0,3612.0,116.0,123.0,277.0,9704.0,4441.0,3718.0,415.0,225.0,905.0,9341.0,4348.0,2466.0,1332.0,107.0,0.0,443.0,4993.0,3299.0,956.0,196.0,400.0,142.0,199393.0,98413.0,55891.0,34416.0,845.0,1079.0,6182.0,100980.0,58958.0,30888.0,855.0,3628.0,6651.0,46922.0,24661.0,15097.0,7598.0,365.0,312.0,1289.0,22261.0,11223.0,6987.0,828.0,850.0,2373.0,529068,307042,268886,38156,132073,102082,29991,12519,10473,2046,27913,25169,2744,49521,42008,7513,529068,247251,146686,18901,74277,22269,16922,9519,4798,67050,48,13891,13677,12556,12756,14122,5417,0,248,1159,1320,1941,749,6051,0,0,70,130,1193,4658,22047,0,1686,4595,6650,5629,3487,281817,160356,21666,85338,20002,17859,10292,5199,65023,83,14613,15076,12009,12441,10801,7102,0,1631,1213,1068,2000,1190,21862,0,190,463,952,2827,17430,27474,0,1500,4303,5903,8464,7304,223543,129387,71765,2226,5148,15017,254722,148348,43814,9055,21620,31885,1342.0,799.0,345.0,0.0,52.0,146.0,21305.0,13319.0,6531.0,404.0,345.0,706.0,,,,,,,18815.0,9424.0,7330.0,531.0,348.0,1182.0,9341.0,5765.0,2288.0,303.0,400.0,585.0,199393,114849,65304,1700,4707,12833,46922.0,26320.0,14585.0,1193.0,1162.0,3662.0,04001US11,District of Columbia -- Urban
1,ACSSF,20110.0,dc,0,57,3,21305.0,8596.0,5352.0,2530.0,333.0,0.0,381.0,12709.0,7967.0,4001.0,71.0,345.0,325.0,,,,,,,,,,,,,,18815.0,9111.0,4983.0,3612.0,116.0,123.0,277.0,9704.0,4441.0,3718.0,415.0,225.0,905.0,9341.0,4348.0,2466.0,1332.0,107.0,0.0,443.0,4993.0,3299.0,956.0,196.0,400.0,142.0,199393.0,98413.0,55891.0,34416.0,845.0,1079.0,6182.0,100980.0,58958.0,30888.0,855.0,3628.0,6651.0,46922.0,24661.0,15097.0,7598.0,365.0,312.0,1289.0,22261.0,11223.0,6987.0,828.0,850.0,2373.0,529068,307042,268886,38156,132073,102082,29991,12519,10473,2046,27913,25169,2744,49521,42008,7513,529068,247251,146686,18901,74277,22269,16922,9519,4798,67050,48,13891,13677,12556,12756,14122,5417,0,248,1159,1320,1941,749,6051,0,0,70,130,1193,4658,22047,0,1686,4595,6650,5629,3487,281817,160356,21666,85338,20002,17859,10292,5199,65023,83,14613,15076,12009,12441,10801,7102,0,1631,1213,1068,2000,1190,21862,0,190,463,952,2827,17430,27474,0,1500,4303,5903,8464,7304,223543,129387,71765,2226,5148,15017,254722,148348,43814,9055,21620,31885,1342.0,799.0,345.0,0.0,52.0,146.0,21305.0,13319.0,6531.0,404.0,345.0,706.0,,,,,,,18815.0,9424.0,7330.0,531.0,348.0,1182.0,9341.0,5765.0,2288.0,303.0,400.0,585.0,199393,114849,65304,1700,4707,12833,46922.0,26320.0,14585.0,1193.0,1162.0,3662.0,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20110.0,dc,0,57,4,21305.0,8596.0,5352.0,2530.0,333.0,0.0,381.0,12709.0,7967.0,4001.0,71.0,345.0,325.0,,,,,,,,,,,,,,18815.0,9111.0,4983.0,3612.0,116.0,123.0,277.0,9704.0,4441.0,3718.0,415.0,225.0,905.0,9341.0,4348.0,2466.0,1332.0,107.0,0.0,443.0,4993.0,3299.0,956.0,196.0,400.0,142.0,199393.0,98413.0,55891.0,34416.0,845.0,1079.0,6182.0,100980.0,58958.0,30888.0,855.0,3628.0,6651.0,46922.0,24661.0,15097.0,7598.0,365.0,312.0,1289.0,22261.0,11223.0,6987.0,828.0,850.0,2373.0,529068,307042,268886,38156,132073,102082,29991,12519,10473,2046,27913,25169,2744,49521,42008,7513,529068,247251,146686,18901,74277,22269,16922,9519,4798,67050,48,13891,13677,12556,12756,14122,5417,0,248,1159,1320,1941,749,6051,0,0,70,130,1193,4658,22047,0,1686,4595,6650,5629,3487,281817,160356,21666,85338,20002,17859,10292,5199,65023,83,14613,15076,12009,12441,10801,7102,0,1631,1213,1068,2000,1190,21862,0,190,463,952,2827,17430,27474,0,1500,4303,5903,8464,7304,223543,129387,71765,2226,5148,15017,254722,148348,43814,9055,21620,31885,1342.0,799.0,345.0,0.0,52.0,146.0,21305.0,13319.0,6531.0,404.0,345.0,706.0,,,,,,,18815.0,9424.0,7330.0,531.0,348.0,1182.0,9341.0,5765.0,2288.0,303.0,400.0,585.0,199393,114849,65304,1700,4707,12833,46922.0,26320.0,14585.0,1193.0,1162.0,3662.0,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20110.0,dc,0,57,5,21305.0,8596.0,5352.0,2530.0,333.0,0.0,381.0,12709.0,7967.0,4001.0,71.0,345.0,325.0,,,,,,,,,,,,,,18815.0,9111.0,4983.0,3612.0,116.0,123.0,277.0,9704.0,4441.0,3718.0,415.0,225.0,905.0,9341.0,4348.0,2466.0,1332.0,107.0,0.0,443.0,4993.0,3299.0,956.0,196.0,400.0,142.0,199393.0,98413.0,55891.0,34416.0,845.0,1079.0,6182.0,100980.0,58958.0,30888.0,855.0,3628.0,6651.0,46922.0,24661.0,15097.0,7598.0,365.0,312.0,1289.0,22261.0,11223.0,6987.0,828.0,850.0,2373.0,529068,307042,268886,38156,132073,102082,29991,12519,10473,2046,27913,25169,2744,49521,42008,7513,529068,247251,146686,18901,74277,22269,16922,9519,4798,67050,48,13891,13677,12556,12756,14122,5417,0,248,1159,1320,1941,749,6051,0,0,70,130,1193,4658,22047,0,1686,4595,6650,5629,3487,281817,160356,21666,85338,20002,17859,10292,5199,65023,83,14613,15076,12009,12441,10801,7102,0,1631,1213,1068,2000,1190,21862,0,190,463,952,2827,17430,27474,0,1500,4303,5903,8464,7304,223543,129387,71765,2226,5148,15017,254722,148348,43814,9055,21620,31885,1342.0,799.0,345.0,0.0,52.0,146.0,21305.0,13319.0,6531.0,404.0,345.0,706.0,,,,,,,18815.0,9424.0,7330.0,531.0,348.0,1182.0,9341.0,5765.0,2288.0,303.0,400.0,585.0,199393,114849,65304,1700,4707,12833,46922.0,26320.0,14585.0,1193.0,1162.0,3662.0,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20110.0,dc,0,57,6,21305.0,8596.0,5352.0,2530.0,333.0,0.0,381.0,12709.0,7967.0,4001.0,71.0,345.0,325.0,,,,,,,,,,,,,,18815.0,9111.0,4983.0,3612.0,116.0,123.0,277.0,9704.0,4441.0,3718.0,415.0,225.0,905.0,9341.0,4348.0,2466.0,1332.0,107.0,0.0,443.0,4993.0,3299.0,956.0,196.0,400.0,142.0,199393.0,98413.0,55891.0,34416.0,845.0,1079.0,6182.0,100980.0,58958.0,30888.0,855.0,3628.0,6651.0,46922.0,24661.0,15097.0,7598.0,365.0,312.0,1289.0,22261.0,11223.0,6987.0,828.0,850.0,2373.0,529068,307042,268886,38156,132073,102082,29991,12519,10473,2046,27913,25169,2744,49521,42008,7513,529068,247251,146686,18901,74277,22269,16922,9519,4798,67050,48,13891,13677,12556,12756,14122,5417,0,248,1159,1320,1941,749,6051,0,0,70,130,1193,4658,22047,0,1686,4595,6650,5629,3487,281817,160356,21666,85338,20002,17859,10292,5199,65023,83,14613,15076,12009,12441,10801,7102,0,1631,1213,1068,2000,1190,21862,0,190,463,952,2827,17430,27474,0,1500,4303,5903,8464,7304,223543,129387,71765,2226,5148,15017,254722,148348,43814,9055,21620,31885,1342.0,799.0,345.0,0.0,52.0,146.0,21305.0,13319.0,6531.0,404.0,345.0,706.0,,,,,,,18815.0,9424.0,7330.0,531.0,348.0,1182.0,9341.0,5765.0,2288.0,303.0,400.0,585.0,199393,114849,65304,1700,4707,12833,46922.0,26320.0,14585.0,1193.0,1162.0,3662.0,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20110.0,dc,0,57,7,21305.0,8596.0,5352.0,2530.0,333.0,0.0,381.0,12709.0,7967.0,4001.0,71.0,345.0,325.0,,,,,,,,,,,,,,18815.0,9111.0,4983.0,3612.0,116.0,123.0,277.0,9704.0,4441.0,3718.0,415.0,225.0,905.0,9341.0,4348.0,2466.0,1332.0,107.0,0.0,443.0,4993.0,3299.0,956.0,196.0,400.0,142.0,199393.0,98413.0,55891.0,34416.0,845.0,1079.0,6182.0,100980.0,58958.0,30888.0,855.0,3628.0,6651.0,46922.0,24661.0,15097.0,7598.0,365.0,312.0,1289.0,22261.0,11223.0,6987.0,828.0,850.0,2373.0,529068,307042,268886,38156,132073,102082,29991,12519,10473,2046,27913,25169,2744,49521,42008,7513,529068,247251,146686,18901,74277,22269,16922,9519,4798,67050,48,13891,13677,12556,12756,14122,5417,0,248,1159,1320,1941,749,6051,0,0,70,130,1193,4658,22047,0,1686,4595,6650,5629,3487,281817,160356,21666,85338,20002,17859,10292,5199,65023,83,14613,15076,12009,12441,10801,7102,0,1631,1213,1068,2000,1190,21862,0,190,463,952,2827,17430,27474,0,1500,4303,5903,8464,7304,223543,129387,71765,2226,5148,15017,254722,148348,43814,9055,21620,31885,1342.0,799.0,345.0,0.0,52.0,146.0,21305.0,13319.0,6531.0,404.0,345.0,706.0,,,,,,,18815.0,9424.0,7330.0,531.0,348.0,1182.0,9341.0,5765.0,2288.0,303.0,400.0,585.0,199393,114849,65304,1700,4707,12833,46922.0,26320.0,14585.0,1193.0,1162.0,3662.0,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20110.0,dc,0,57,8,21305.0,8596.0,5352.0,2530.0,333.0,0.0,381.0,12709.0,7967.0,4001.0,71.0,345.0,325.0,,,,,,,,,,,,,,18815.0,9111.0,4983.0,3612.0,116.0,123.0,277.0,9704.0,4441.0,3718.0,415.0,225.0,905.0,9341.0,4348.0,2466.0,1332.0,107.0,0.0,443.0,4993.0,3299.0,956.0,196.0,400.0,142.0,199393.0,98413.0,55891.0,34416.0,845.0,1079.0,6182.0,100980.0,58958.0,30888.0,855.0,3628.0,6651.0,46922.0,24661.0,15097.0,7598.0,365.0,312.0,1289.0,22261.0,11223.0,6987.0,828.0,850.0,2373.0,529068,307042,268886,38156,132073,102082,29991,12519,10473,2046,27913,25169,2744,49521,42008,7513,529068,247251,146686,18901,74277,22269,16922,9519,4798,67050,48,13891,13677,12556,12756,14122,5417,0,248,1159,1320,1941,749,6051,0,0,70,130,1193,4658,22047,0,1686,4595,6650,5629,3487,281817,160356,21666,85338,20002,17859,10292,5199,65023,83,14613,15076,12009,12441,10801,7102,0,1631,1213,1068,2000,1190,21862,0,190,463,952,2827,17430,27474,0,1500,4303,5903,8464,7304,223543,129387,71765,2226,5148,15017,254722,148348,43814,9055,21620,31885,1342.0,799.0,345.0,0.0,52.0,146.0,21305.0,13319.0,6531.0,404.0,345.0,706.0,,,,,,,18815.0,9424.0,7330.0,531.0,348.0,1182.0,9341.0,5765.0,2288.0,303.0,400.0,585.0,199393,114849,65304,1700,4707,12833,46922.0,26320.0,14585.0,1193.0,1162.0,3662.0,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20110.0,dc,0,57,9,21305.0,8596.0,5352.0,2530.0,333.0,0.0,381.0,12709.0,7967.0,4001.0,71.0,345.0,325.0,,,,,,,,,,,,,,18815.0,9111.0,4983.0,3612.0,116.0,123.0,277.0,9704.0,4441.0,3718.0,415.0,225.0,905.0,9341.0,4348.0,2466.0,1332.0,107.0,0.0,443.0,4993.0,3299.0,956.0,196.0,400.0,142.0,199393.0,98413.0,55891.0,34416.0,845.0,1079.0,6182.0,100980.0,58958.0,30888.0,855.0,3628.0,6651.0,46922.0,24661.0,15097.0,7598.0,365.0,312.0,1289.0,22261.0,11223.0,6987.0,828.0,850.0,2373.0,529068,307042,268886,38156,132073,102082,29991,12519,10473,2046,27913,25169,2744,49521,42008,7513,529068,247251,146686,18901,74277,22269,16922,9519,4798,67050,48,13891,13677,12556,12756,14122,5417,0,248,1159,1320,1941,749,6051,0,0,70,130,1193,4658,22047,0,1686,4595,6650,5629,3487,281817,160356,21666,85338,20002,17859,10292,5199,65023,83,14613,15076,12009,12441,10801,7102,0,1631,1213,1068,2000,1190,21862,0,190,463,952,2827,17430,27474,0,1500,4303,5903,8464,7304,223543,129387,71765,2226,5148,15017,254722,148348,43814,9055,21620,31885,1342.0,799.0,345.0,0.0,52.0,146.0,21305.0,13319.0,6531.0,404.0,345.0,706.0,,,,,,,18815.0,9424.0,7330.0,531.0,348.0,1182.0,9341.0,5765.0,2288.0,303.0,400.0,585.0,199393,114849,65304,1700,4707,12833,46922.0,26320.0,14585.0,1193.0,1162.0,3662.0,50000US1198,"Delegate District (at Large) (112th Congress), District of Columbia"
8,ACSSF,20110.0,dc,0,57,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74430.0,32199.0,14199.0,16331.0,35.0,282.0,1352.0,42231.0,20555.0,15242.0,484.0,2867.0,3083.0,,,,,,,,,,,,,,93703,44505,37339,7166,38692,31009,7683,574,443,131,3878,3092,786,6054,4149,1905,93703,39794,17931,3629,10120,1410,1150,1161,461,19467,0,2032,3915,4523,3422,5575,35,0,0,0,35,0,0,425,0,0,0,0,30,395,1936,0,95,376,360,796,309,53909,26574,5418,14593,2829,1409,1357,968,19225,35,2927,4173,4282,3804,4004,539,0,94,0,98,297,50,3453,0,0,74,105,297,2977,4118,0,537,508,534,1398,1141,78833,36515,33702,519,3300,4797,5530,3080,1514,9,387,540,,,,,,,4596.0,2032.0,1858.0,46.0,182.0,478.0,,,,,,,,,,,,,,,,,,,74430,34754,31573,519,3149,4435,7049.0,3363.0,2951.0,0.0,160.0,575.0,79500US1100101,"PUMA5 00101, District of Columbia"
9,ACSSF,20110.0,dc,0,57,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23651.0,11995.0,7517.0,3833.0,0.0,204.0,441.0,11656.0,7207.0,3604.0,137.0,91.0,617.0,19434.0,10397.0,6266.0,3430.0,228.0,155.0,318.0,9037.0,4965.0,2269.0,605.0,477.0,721.0,95254,52827,40599,12228,26191,16996,9195,2654,1165,1489,5887,4635,1252,7695,5542,2153,95254,44792,26159,2345,12290,5328,3832,1704,660,13669,0,3026,2765,2822,2557,2499,1047,0,0,93,701,112,141,1149,0,0,0,98,191,860,2768,0,381,579,666,643,499,50462,26668,2506,15002,2961,3366,1866,967,12522,0,3323,2572,2640,1894,2093,1607,0,245,485,152,553,172,4738,0,0,0,258,677,3803,4927,0,267,794,1281,1664,921,31856,20175,8663,642,564,1812,46537,23258,11773,1312,4769,5425,,,,,,,,,,,,,,,,,,,10234.0,5333.0,4173.0,262.0,225.0,241.0,2205.0,1160.0,564.0,105.0,192.0,184.0,23651,14724,7437,137,295,1058,19434.0,11231.0,5699.0,833.0,632.0,1039.0,79500US1100102,"PUMA5 00102, District of Columbia"
