,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,Population 1 year and over in the United States % Median age --,Population 1 year and over in the United States % Median age --% % Same house,Population 1 year and over in the United States % Median age --% % Moved within same county,Population 1 year and over in the United States % Median age --% % Moved to different county within same state,Population 1 year and over in the United States % Median age --% % Moved to different state,Population 1 year and over  % Median age --,Population 1 year and over  % Median age --% % Same house,Population 1 year and over  % Median age --% % Moved within same municipio,Population 1 year and over  % Median age --% % Moved to different municipio,Population 1 year and over  % Median age --% % Moved to the United States,Population 1 year and over in the United States,Population 1 year and over in the United States% % Male,Population 1 year and over in the United States% % Female,Population 1 year and over in the United States% Same house:,Population 1 year and over in the United States% Same house:% Male,Population 1 year and over in the United States% Same house:% Female,Population 1 year and over in the United States% Moved within same county:,Population 1 year and over in the United States% Moved within same county:% Male,Population 1 year and over in the United States% Moved within same county:% Female,Population 1 year and over in the United States% Moved to different county within same state:,Population 1 year and over in the United States% Moved to different county within same state:% Male,Population 1 year and over in the United States% Moved to different county within same state:% Female,Population 1 year and over in the United States% Moved to different state:,Population 1 year and over in the United States% Moved to different state:% Male,Population 1 year and over in the United States% Moved to different state:% Female,Population 1 year and over,Population 1 year and over% % Male,Population 1 year and over% % Female,Population 1 year and over% Same house:,Population 1 year and over% Same house:% Male,Population 1 year and over% Same house:% Female,Population 1 year and over% Moved within same municipio:,Population 1 year and over% Moved within same municipio:% Male,Population 1 year and over% Moved within same municipio:% Female,Population 1 year and over% Moved to different municipio:,Population 1 year and over% Moved to different municipio:% Male,Population 1 year and over% Moved to different municipio:% Female,Population 1 year and over% Moved to the United States:,Population 1 year and over% Moved to the United States:% Male,Population 1 year and over% Moved to the United States:% Female,White alone population 1 year and over in the United States,White alone population 1 year and over in the United States% Same house,White alone population 1 year and over in the United States% Moved within same county,White alone population 1 year and over in the United States% Moved to different county within same state,White alone population 1 year and over in the United States% Moved to different state,White alone population 1 year and over,White alone population 1 year and over% Same house,White alone population 1 year and over% Moved within same municipio,White alone population 1 year and over% Moved to different municipio,White alone population 1 year and over% Moved to the United States,Black or African American alone population 1 year and over in the United States,Black or African American alone population 1 year and over in the United States% Same house,Black or African American alone population 1 year and over in the United States% Moved within same county,Black or African American alone population 1 year and over in the United States% Moved to different county within same state,Black or African American alone population 1 year and over in the United States% Moved to different state,Black or African American alone population 1 year and over,Black or African American alone population 1 year and over% Same house,Black or African American alone population 1 year and over% Moved within same municipio,Black or African American alone population 1 year and over% Moved to different municipio,Black or African American alone population 1 year and over% Moved to the United States,American Indian and Alaskan Native alone population 1 year and over in the United States,American Indian and Alaskan Native alone population 1 year and over in the United States% Same house,American Indian and Alaskan Native alone population 1 year and over in the United States% Moved within same county,American Indian and Alaskan Native alone population 1 year and over in the United States% Moved to different county within same state,American Indian and Alaskan Native alone population 1 year and over in the United States% Moved to different state,American Indian and Alaska Native alone population 1 year and over,American Indian and Alaska Native alone population 1 year and over% Same house,American Indian and Alaska Native alone population 1 year and over% Moved within same municipio,American Indian and Alaska Native alone population 1 year and over% Moved to different municipio,American Indian and Alaska Native alone population 1 year and over% Moved to the United States,Asian alone population 1 year and over in the United States,Asian alone population 1 year and over in the United States% Same house,Asian alone population 1 year and over in the United States% Moved within same county,Asian alone population 1 year and over in the United States% Moved to different county within same state,Asian alone population 1 year and over in the United States% Moved to different state,Asian alone population 1 year and over,Asian alone population 1 year and over% Same house,Asian alone population 1 year and over% Moved within same municipio,Asian alone population 1 year and over% Moved to different municipio,Asian alone population 1 year and over% Moved to the United States,Native Hawaiian and Other Pacific Islander alone population 1 year and over in the United States,Native Hawaiian and Other Pacific Islander alone population 1 year and over in the United States% Same house,Native Hawaiian and Other Pacific Islander alone population 1 year and over in the United States% Moved within same county,Native Hawaiian and Other Pacific Islander alone population 1 year and over in the United States% Moved to different county within same state,Native Hawaiian and Other Pacific Islander alone population 1 year and over in the United States% Moved to different state,Native Hawaiian and Other Pacific Islander alone population 1 year and over,Native Hawaiian and Other Pacific Islander alone population 1 year and over% Same house,Native Hawaiian and Other Pacific Islander alone population 1 year and over% Moved within same municipio,Native Hawaiian and Other Pacific Islander alone population 1 year and over% Moved to different municipio,Native Hawaiian and Other Pacific Islander alone population 1 year and over% Moved to the United States,Some other race alone population 1 year and over in the United States,Some other race alone population 1 year and over in the United States% Same house,Some other race alone population 1 year and over in the United States% Moved within same county,Some other race alone population 1 year and over in the United States% Moved to different county within same state,Some other race alone population 1 year and over in the United States% Moved to different state,Some other race alone population 1 year and over,Some other race alone population 1 year and over% Same house,Some other race alone population 1 year and over% Moved within same municipio,Some other race alone population 1 year and over% Moved to different municipio,Some other race alone population 1 year and over% Moved to the United States,Two or more races population 1 year and over in the United States,Two or more races population 1 year and over in the United States% Same house,Two or more races population 1 year and over in the United States% Moved within same county,Two or more races population 1 year and over in the United States% Moved to different county within same state,Two or more races population 1 year and over in the United States% Moved to different state,Two or more races population 1 year and over,Two or more races population 1 year and over% Same house,Two or more races population 1 year and over% Moved within same municipio,Two or more races population 1 year and over% Moved to different municipio,Two or more races population 1 year and over% Moved to the United States,"White alone, not Hispanic or Latino population 1 year and over in the United States","White alone, not Hispanic or Latino population 1 year and over in the United States% Same house","White alone, not Hispanic or Latino population 1 year and over in the United States% Moved within same county","White alone, not Hispanic or Latino population 1 year and over in the United States% Moved to different county within same state","White alone, not Hispanic or Latino population 1 year and over in the United States% Moved to different state","White alone, not Hispanic or Latino population 1 year and over","White alone, not Hispanic or Latino population 1 year and over% Same house","White alone, not Hispanic or Latino population 1 year and over% Moved within same municipio","White alone, not Hispanic or Latino population 1 year and over% Moved to different municipio","White alone, not Hispanic or Latino population 1 year and over% Moved to the United States",Hispanic or Latino population 1 year and over in the United States,Hispanic or Latino population 1 year and over in the United States% Same house,Hispanic or Latino population 1 year and over in the United States% Moved within same county,Hispanic or Latino population 1 year and over in the United States% Moved to different county within same state,Hispanic or Latino population 1 year and over in the United States% Moved to different state,Hispanic or Latino population 1 year and over,Hispanic or Latino population 1 year and over% Same house,Hispanic or Latino population 1 year and over% Moved within same municipio,Hispanic or Latino population 1 year and over% Moved to different municipio,Hispanic or Latino population 1 year and over% Moved to the United States,Population 1 year and over in the United States,Population 1 year and over in the United States% % Native,Population 1 year and over in the United States% % Foreign born:,Population 1 year and over in the United States% % Foreign born:% Naturalized U.S. citizen,Population 1 year and over in the United States% % Foreign born:% Not a U.S. citizen,Population 1 year and over in the United States% Same house:,Population 1 year and over in the United States% Same house:% Native,Population 1 year and over in the United States% Same house:% Foreign born:,Population 1 year and over in the United States% Same house:% Foreign born:% Naturalized U.S. citizen,Population 1 year and over in the United States% Same house:% Foreign born:% Not a U.S. citizen,Population 1 year and over in the United States% Moved within same county:,Population 1 year and over in the United States% Moved within same county:% Native,Population 1 year and over in the United States% Moved within same county:% Foreign born:,Population 1 year and over in the United States% Moved within same county:% Foreign born:% Naturalized U.S. citizen,Population 1 year and over in the United States% Moved within same county:% Foreign born:% Not a U.S. citizen,Population 1 year and over in the United States% Moved to different county within same state:,Population 1 year and over in the United States% Moved to different county within same state:% Native,Population 1 year and over in the United States% Moved to different county within same state:% Foreign born:,Population 1 year and over in the United States% Moved to different county within same state:% Foreign born:% Naturalized U.S. citizen,Population 1 year and over in the United States% Moved to different county within same state:% Foreign born:% Not a U.S. citizen,Population 1 year and over in the United States% Moved to different state:,Population 1 year and over in the United States% Moved to different state:% Native,Population 1 year and over in the United States% Moved to different state:% Foreign born:,Population 1 year and over in the United States% Moved to different state:% Foreign born:% Naturalized U.S. citizen,Population 1 year and over in the United States% Moved to different state:% Foreign born:% Not a U.S. citizen,Population 1 year and over,Population 1 year and over% % Native,Population 1 year and over% % Foreign born:,Population 1 year and over% % Foreign born:% Naturalized U.S. citizen,Population 1 year and over% % Foreign born:% Not a U.S. citizen,Population 1 year and over% Same house:,Population 1 year and over% Same house:% Native,Population 1 year and over% Same house:% Foreign born:,Population 1 year and over% Same house:% Foreign born:% Naturalized U.S. citizen,Population 1 year and over% Same house:% Foreign born:% Not a U.S. citizen,Population 1 year and over% Moved within same municipio:,Population 1 year and over% Moved within same municipio:% Native,Population 1 year and over% Moved within same municipio:% Foreign born:,Population 1 year and over% Moved within same municipio:% Foreign born:% Naturalized U.S. citizen,Population 1 year and over% Moved within same municipio:% Foreign born:% Not a U.S. citizen,Population 1 year and over% Moved to different municipio:,Population 1 year and over% Moved to different municipio:% Native,Population 1 year and over% Moved to different municipio:% Foreign born:,Population 1 year and over% Moved to different municipio:% Foreign born:% Naturalized U.S. citizen,Population 1 year and over% Moved to different municipio:% Foreign born:% Not a U.S. citizen,Population 1 year and over% Moved to the United States:,Population 1 year and over% Moved to the United States:% Native,Population 1 year and over% Moved to the United States:% Foreign born:,Population 1 year and over% Moved to the United States:% Foreign born:% Naturalized U.S. citizen,Population 1 year and over% Moved to the United States:% Foreign born:% Not a U.S. citizen,Population 1 year and over,Population 1 year and over% % 1 to 4 years,Population 1 year and over% % 5 to 17 years,Population 1 year and over% % 18 to 24 years,Population 1 year and over% % 25 to 34 years,Population 1 year and over% % 35 to 44 years,Population 1 year and over% % 45 to 54 years,Population 1 year and over% % 55 to 64 years,Population 1 year and over% % 65 to 74 years,Population 1 year and over% % 75 years and over,Population 1 year and over% Same house:,Population 1 year and over% Same house:% 1 to 4 years,Population 1 year and over% Same house:% 5 to 17 years,Population 1 year and over% Same house:% 18 to 24 years,Population 1 year and over% Same house:% 25 to 34 years,Population 1 year and over% Same house:% 35 to 44 years,Population 1 year and over% Same house:% 45 to 54 years,Population 1 year and over% Same house:% 55 to 64 years,Population 1 year and over% Same house:% 65 to 74 years,Population 1 year and over% Same house:% 75 years and over,Population 1 year and over% Moved within same municipio:,Population 1 year and over% Moved within same municipio:% 1 to 4 years,Population 1 year and over% Moved within same municipio:% 5 to 17 years,Population 1 year and over% Moved within same municipio:% 18 to 24 years,Population 1 year and over% Moved within same municipio:% 25 to 34 years,Population 1 year and over% Moved within same municipio:% 35 to 44 years,Population 1 year and over% Moved within same municipio:% 45 to 54 years,Population 1 year and over% Moved within same municipio:% 55 to 64 years,Population 1 year and over% Moved within same municipio:% 65 to 74 years,Population 1 year and over% Moved within same municipio:% 75 years and over,Population 1 year and over% Moved to different municipio:,Population 1 year and over% Moved to different municipio:% 1 to 4 years,Population 1 year and over% Moved to different municipio:% 5 to 17 years,Population 1 year and over% Moved to different municipio:% 18 to 24 years,Population 1 year and over% Moved to different municipio:% 25 to 34 years,Population 1 year and over% Moved to different municipio:% 35 to 44 years,Population 1 year and over% Moved to different municipio:% 45 to 54 years,Population 1 year and over% Moved to different municipio:% 55 to 64 years,Population 1 year and over% Moved to different municipio:% 65 to 74 years,Population 1 year and over% Moved to different municipio:% 75 years and over,Population 1 year and over% Moved to the United States:,Population 1 year and over% Moved to the United States:% 1 to 4 years,Population 1 year and over% Moved to the United States:% 5 to 17 years,Population 1 year and over% Moved to the United States:% 18 to 24 years,Population 1 year and over% Moved to the United States:% 25 to 34 years,Population 1 year and over% Moved to the United States:% 35 to 44 years,Population 1 year and over% Moved to the United States:% 45 to 54 years,Population 1 year and over% Moved to the United States:% 55 to 64 years,Population 1 year and over% Moved to the United States:% 65 to 74 years,Population 1 year and over% Moved to the United States:% 75 years and over,Geographic Identifier,Area Name
0,ACSSF,20120.0,dc,0,30,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04001US11,District of Columbia -- Urban
1,ACSSF,20120.0,dc,0,30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20120.0,dc,0,30,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20120.0,dc,0,30,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20120.0,dc,0,30,6,34.6,37.0,27.5,.,28.7,,,,,,621772.0,295662.0,326110.0,500267.0,234778.0,265489.0,61992.0,29472.0,32520.0,0.0,0.0,0.0,59513.0,31412.0,28101.0,,,,,,,,,,,,,,,,239942.0,180490.0,29101.0,0.0,30351.0,,,,,,315734.0,266914.0,26187.0,0.0,22633.0,,,,,,,,,,,,,,,,20629.0,16306.0,2280.0,0.0,2043.0,,,,,,,,,,,,,,,,26794.0,22114.0,3476.0,0.0,1204.0,,,,,,15571.0,12686.0,757.0,0.0,2128.0,,,,,,213265.0,159980.0,26355.0,0.0,26930.0,,,,,,60228.0,48092.0,6420.0,0.0,5716.0,,,,,,621772.0,534930.0,86842.0,34345.0,52497.0,500267.0,429115.0,71152.0,31364.0,39788.0,61992.0,52845.0,9147.0,1879.0,7268.0,0.0,0.0,0.0,0.0,0.0,59513.0,52970.0,6543.0,1102.0,5441.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20120.0,dc,0,30,7,34.6,37.0,27.5,.,28.7,,,,,,621772.0,295662.0,326110.0,500267.0,234778.0,265489.0,61992.0,29472.0,32520.0,0.0,0.0,0.0,59513.0,31412.0,28101.0,,,,,,,,,,,,,,,,239942.0,180490.0,29101.0,0.0,30351.0,,,,,,315734.0,266914.0,26187.0,0.0,22633.0,,,,,,,,,,,,,,,,20629.0,16306.0,2280.0,0.0,2043.0,,,,,,,,,,,,,,,,26794.0,22114.0,3476.0,0.0,1204.0,,,,,,15571.0,12686.0,757.0,0.0,2128.0,,,,,,213265.0,159980.0,26355.0,0.0,26930.0,,,,,,60228.0,48092.0,6420.0,0.0,5716.0,,,,,,621772.0,534930.0,86842.0,34345.0,52497.0,500267.0,429115.0,71152.0,31364.0,39788.0,61992.0,52845.0,9147.0,1879.0,7268.0,0.0,0.0,0.0,0.0,0.0,59513.0,52970.0,6543.0,1102.0,5441.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20120.0,dc,0,30,8,34.6,37.0,27.5,.,28.7,,,,,,621772.0,295662.0,326110.0,500267.0,234778.0,265489.0,61992.0,29472.0,32520.0,0.0,0.0,0.0,59513.0,31412.0,28101.0,,,,,,,,,,,,,,,,239942.0,180490.0,29101.0,0.0,30351.0,,,,,,315734.0,266914.0,26187.0,0.0,22633.0,,,,,,,,,,,,,,,,20629.0,16306.0,2280.0,0.0,2043.0,,,,,,,,,,,,,,,,26794.0,22114.0,3476.0,0.0,1204.0,,,,,,15571.0,12686.0,757.0,0.0,2128.0,,,,,,213265.0,159980.0,26355.0,0.0,26930.0,,,,,,60228.0,48092.0,6420.0,0.0,5716.0,,,,,,621772.0,534930.0,86842.0,34345.0,52497.0,500267.0,429115.0,71152.0,31364.0,39788.0,61992.0,52845.0,9147.0,1879.0,7268.0,0.0,0.0,0.0,0.0,0.0,59513.0,52970.0,6543.0,1102.0,5441.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20120.0,dc,0,30,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000US1198,"Delegate District (at Large) (113th Congress), District of Columbia"
8,ACSSF,20120.0,dc,0,30,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100101,"District of Columbia (West) PUMA, District of Columbia"
9,ACSSF,20120.0,dc,0,30,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100102,"District of Columbia (North) PUMA, District of Columbia"
10,ACSSF,20120.0,dc,0,30,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100103,"District of Columbia (Northeast) PUMA, District of Columbia"
11,ACSSF,20120.0,dc,0,30,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100104,"District of Columbia (East) PUMA, District of Columbia"
12,ACSSF,20120.0,dc,0,30,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100105,"District of Columbia (Central) PUMA, District of Columbia"
13,ACSSF,20120.0,dc,0,30,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97000US1100030,"District of Columbia Public Schools, District of Columbia"
