,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,"Full-time, year-round civilian employed male population 16 years and over","Full-time, year-round civilian employed male population 16 years and over% Chief executives","Full-time, year-round civilian employed male population 16 years and over% General and operations managers","Full-time, year-round civilian employed male population 16 years and over% Legislators","Full-time, year-round civilian employed male population 16 years and over% Advertising and promotions managers","Full-time, year-round civilian employed male population 16 years and over% Marketing and sales managers","Full-time, year-round civilian employed male population 16 years and over% Public relations and fundraising managers","Full-time, year-round civilian employed male population 16 years and over% Administrative services managers","Full-time, year-round civilian employed male population 16 years and over% Computer and information systems managers","Full-time, year-round civilian employed male population 16 years and over% Financial managers","Full-time, year-round civilian employed male population 16 years and over% Compensation and benefits managers","Full-time, year-round civilian employed male population 16 years and over% Human resources managers","Full-time, year-round civilian employed male population 16 years and over% Training and development managers","Full-time, year-round civilian employed male population 16 years and over% Industrial production managers","Full-time, year-round civilian employed male population 16 years and over% Purchasing managers","Full-time, year-round civilian employed male population 16 years and over% Transportation, storage, and distribution managers","Full-time, year-round civilian employed male population 16 years and over% Farmers, ranchers, and other agricultural managers","Full-time, year-round civilian employed male population 16 years and over% Construction managers","Full-time, year-round civilian employed male population 16 years and over% Education administrators","Full-time, year-round civilian employed male population 16 years and over% Architectural and engineering managers","Full-time, year-round civilian employed male population 16 years and over% Food service managers","Full-time, year-round civilian employed male population 16 years and over% Funeral service managers","Full-time, year-round civilian employed male population 16 years and over% Gaming managers","Full-time, year-round civilian employed male population 16 years and over% Lodging managers","Full-time, year-round civilian employed male population 16 years and over% Medical and health services managers","Full-time, year-round civilian employed male population 16 years and over% Natural sciences managers","Full-time, year-round civilian employed male population 16 years and over% Postmasters and mail superintendents","Full-time, year-round civilian employed male population 16 years and over% Property, real estate, and community association managers","Full-time, year-round civilian employed male population 16 years and over% Social and community service managers","Full-time, year-round civilian employed male population 16 years and over% Emergency management directors","Full-time, year-round civilian employed male population 16 years and over% Managers, all other","Full-time, year-round civilian employed male population 16 years and over% Agents and business managers of artists, performers, and athletes","Full-time, year-round civilian employed male population 16 years and over% Buyers and purchasing agents, farm products","Full-time, year-round civilian employed male population 16 years and over% Wholesale and retail buyers, except farm products","Full-time, year-round civilian employed male population 16 years and over% Purchasing agents, except wholesale, retail, and farm products","Full-time, year-round civilian employed male population 16 years and over% Claims adjusters, appraisers, examiners, and investigators","Full-time, year-round civilian employed male population 16 years and over% Compliance officers","Full-time, year-round civilian employed male population 16 years and over% Cost estimators","Full-time, year-round civilian employed male population 16 years and over% Human resources workers","Full-time, year-round civilian employed male population 16 years and over% Compensation, benefits, and job analysis specialists","Full-time, year-round civilian employed male population 16 years and over% Training and development specialists","Full-time, year-round civilian employed male population 16 years and over% Logisticians","Full-time, year-round civilian employed male population 16 years and over% Management analysts","Full-time, year-round civilian employed male population 16 years and over% Meeting, convention, and event planners","Full-time, year-round civilian employed male population 16 years and over% Fundraisers","Full-time, year-round civilian employed male population 16 years and over% Market research analysts and marketing specialists","Full-time, year-round civilian employed male population 16 years and over% Business operations specialists, all other","Full-time, year-round civilian employed male population 16 years and over% Accountants and auditors","Full-time, year-round civilian employed male population 16 years and over% Appraisers and assessors of real estate","Full-time, year-round civilian employed male population 16 years and over% Budget analysts","Full-time, year-round civilian employed male population 16 years and over% Credit analysts","Full-time, year-round civilian employed male population 16 years and over% Financial analysts","Full-time, year-round civilian employed male population 16 years and over% Personal financial advisors","Full-time, year-round civilian employed male population 16 years and over% Insurance underwriters","Full-time, year-round civilian employed male population 16 years and over% Financial examiners","Full-time, year-round civilian employed male population 16 years and over% Credit counselors and loan officers","Full-time, year-round civilian employed male population 16 years and over% Tax examiners and collectors, and revenue agents","Full-time, year-round civilian employed male population 16 years and over% Tax preparers","Full-time, year-round civilian employed male population 16 years and over% Financial specialists, all other","Full-time, year-round civilian employed male population 16 years and over% Computer and information research scientists","Full-time, year-round civilian employed male population 16 years and over% Computer systems analysts","Full-time, year-round civilian employed male population 16 years and over% Information security analysts","Full-time, year-round civilian employed male population 16 years and over% Computer programmers","Full-time, year-round civilian employed male population 16 years and over% Software developers, applications and systems software","Full-time, year-round civilian employed male population 16 years and over% Web developers","Full-time, year-round civilian employed male population 16 years and over% Computer support specialists","Full-time, year-round civilian employed male population 16 years and over% Database administrators","Full-time, year-round civilian employed male population 16 years and over% Network and computer systems administrators","Full-time, year-round civilian employed male population 16 years and over% Computer network architects","Full-time, year-round civilian employed male population 16 years and over% Computer occupations, all other","Full-time, year-round civilian employed male population 16 years and over% Actuaries","Full-time, year-round civilian employed male population 16 years and over% Mathematicians","Full-time, year-round civilian employed male population 16 years and over% Operations research analysts","Full-time, year-round civilian employed male population 16 years and over% Statisticians","Full-time, year-round civilian employed male population 16 years and over% Miscellaneous mathematical science occupations","Full-time, year-round civilian employed male population 16 years and over% Architects, except naval","Full-time, year-round civilian employed male population 16 years and over% Surveyors, cartographers, and photogrammetrists","Full-time, year-round civilian employed male population 16 years and over% Aerospace engineers","Full-time, year-round civilian employed male population 16 years and over% Agricultural engineers","Full-time, year-round civilian employed male population 16 years and over% Biomedical engineers","Full-time, year-round civilian employed male population 16 years and over% Chemical engineers","Full-time, year-round civilian employed male population 16 years and over% Civil engineers","Full-time, year-round civilian employed male population 16 years and over% Computer hardware engineers","Full-time, year-round civilian employed male population 16 years and over% Electrical and electronics engineers","Full-time, year-round civilian employed male population 16 years and over% Environmental engineers","Full-time, year-round civilian employed male population 16 years and over% Industrial engineers, including health and safety","Full-time, year-round civilian employed male population 16 years and over% Marine engineers and naval architects","Full-time, year-round civilian employed male population 16 years and over% Materials engineers","Full-time, year-round civilian employed male population 16 years and over% Mechanical engineers","Full-time, year-round civilian employed male population 16 years and over% Mining and geological engineers, including mining safety engineers","Full-time, year-round civilian employed male population 16 years and over% Nuclear engineers","Full-time, year-round civilian employed male population 16 years and over% Petroleum engineers","Full-time, year-round civilian employed male population 16 years and over% Engineers, all other","Full-time, year-round civilian employed male population 16 years and over% Drafters","Full-time, year-round civilian employed male population 16 years and over% Engineering technicians, except drafters","Full-time, year-round civilian employed male population 16 years and over% Surveying and mapping technicians","Full-time, year-round civilian employed male population 16 years and over% Agricultural and food scientists","Full-time, year-round civilian employed male population 16 years and over% Biological scientists","Full-time, year-round civilian employed male population 16 years and over% Conservation scientists and foresters","Full-time, year-round civilian employed male population 16 years and over% Medical scientists","Full-time, year-round civilian employed male population 16 years and over% Life scientists, all other","Full-time, year-round civilian employed male population 16 years and over% Astronomers and physicists","Full-time, year-round civilian employed male population 16 years and over% Atmospheric and space scientists","Full-time, year-round civilian employed male population 16 years and over% Chemists and materials scientists","Full-time, year-round civilian employed male population 16 years and over% Environmental scientists and geoscientists","Full-time, year-round civilian employed male population 16 years and over% Physical scientists, all other","Full-time, year-round civilian employed male population 16 years and over% Economists","Full-time, year-round civilian employed male population 16 years and over% Survey researchers","Full-time, year-round civilian employed male population 16 years and over% Psychologists","Full-time, year-round civilian employed male population 16 years and over% Urban and regional planners","Full-time, year-round civilian employed male population 16 years and over% Miscellaneous social scientists and related workers, including sociologists","Full-time, year-round civilian employed male population 16 years and over% Agricultural and food science technicians","Full-time, year-round civilian employed male population 16 years and over% Biological technicians","Full-time, year-round civilian employed male population 16 years and over% Chemical technicians","Full-time, year-round civilian employed male population 16 years and over% Geological and petroleum technicians","Full-time, year-round civilian employed male population 16 years and over% Nuclear technicians","Full-time, year-round civilian employed male population 16 years and over% Social science research assistants","Full-time, year-round civilian employed male population 16 years and over% Miscellaneous life, physical, and social science technicians","Full-time, year-round civilian employed male population 16 years and over% Counselors","Full-time, year-round civilian employed male population 16 years and over% Social workers","Full-time, year-round civilian employed male population 16 years and over% Probation officers and correctional treatment specialists","Full-time, year-round civilian employed male population 16 years and over% Social and human service assistants","Full-time, year-round civilian employed male population 16 years and over% Miscellaneous community and social service specialists, including health educators and community health workers","Full-time, year-round civilian employed male population 16 years and over% Clergy","Full-time, year-round civilian employed male population 16 years and over% Directors, religious activities and education","Full-time, year-round civilian employed male population 16 years and over% Religious workers, all other","Full-time, year-round civilian employed male population 16 years and over% Lawyers","Full-time, year-round civilian employed male population 16 years and over% Judicial law clerks","Full-time, year-round civilian employed male population 16 years and over% Judges, magistrates, and other judicial workers","Full-time, year-round civilian employed male population 16 years and over% Paralegals and legal assistants","Full-time, year-round civilian employed male population 16 years and over% Miscellaneous legal support workers","Full-time, year-round civilian employed male population 16 years and over% Postsecondary teachers","Full-time, year-round civilian employed male population 16 years and over% Preschool and kindergarten teachers","Full-time, year-round civilian employed male population 16 years and over% Elementary and middle school teachers","Full-time, year-round civilian employed male population 16 years and over% Secondary school teachers","Full-time, year-round civilian employed male population 16 years and over% Special education teachers","Full-time, year-round civilian employed male population 16 years and over% Other teachers and instructors","Full-time, year-round civilian employed male population 16 years and over% Archivists, curators, and museum technicians","Full-time, year-round civilian employed male population 16 years and over% Librarians","Full-time, year-round civilian employed male population 16 years and over% Library technicians","Full-time, year-round civilian employed male population 16 years and over% Teacher assistants","Full-time, year-round civilian employed male population 16 years and over% Other education, training, and library workers, except teacher assistants","Full-time, year-round civilian employed male population 16 years and over% Artists and related workers","Full-time, year-round civilian employed male population 16 years and over% Designers","Full-time, year-round civilian employed male population 16 years and over% Actors","Full-time, year-round civilian employed male population 16 years and over% Producers and directors","Full-time, year-round civilian employed male population 16 years and over% Athletes, coaches, umpires, and related workers","Full-time, year-round civilian employed male population 16 years and over% Dancers and choreographers","Full-time, year-round civilian employed male population 16 years and over% Musicians, singers, and related workers","Full-time, year-round civilian employed male population 16 years and over% Entertainers and performers, sports and related workers, all other","Full-time, year-round civilian employed male population 16 years and over% Announcers","Full-time, year-round civilian employed male population 16 years and over% News analysts, reporters and correspondents","Full-time, year-round civilian employed male population 16 years and over% Public relations specialists","Full-time, year-round civilian employed male population 16 years and over% Editors","Full-time, year-round civilian employed male population 16 years and over% Technical writers","Full-time, year-round civilian employed male population 16 years and over% Writers and authors","Full-time, year-round civilian employed male population 16 years and over% Miscellaneous media and communication workers","Full-time, year-round civilian employed male population 16 years and over% Miscellaneous media and communications equipment workers, including broadcast and sound engineering technicians and radio operators","Full-time, year-round civilian employed male population 16 years and over% Photographers","Full-time, year-round civilian employed male population 16 years and over% Television, video, and motion picture camera operators and editors","Full-time, year-round civilian employed male population 16 years and over% Chiropractors","Full-time, year-round civilian employed male population 16 years and over% Dentists","Full-time, year-round civilian employed male population 16 years and over% Dietitians and nutritionists","Full-time, year-round civilian employed male population 16 years and over% Optometrists","Full-time, year-round civilian employed male population 16 years and over% Pharmacists","Full-time, year-round civilian employed male population 16 years and over% Physicians and surgeons","Full-time, year-round civilian employed male population 16 years and over% Physician assistants","Full-time, year-round civilian employed male population 16 years and over% Podiatrists","Full-time, year-round civilian employed male population 16 years and over% Audiologists","Full-time, year-round civilian employed male population 16 years and over% Occupational therapists","Full-time, year-round civilian employed male population 16 years and over% Physical therapists","Full-time, year-round civilian employed male population 16 years and over% Radiation therapists","Full-time, year-round civilian employed male population 16 years and over% Recreational therapists","Full-time, year-round civilian employed male population 16 years and over% Respiratory therapists","Full-time, year-round civilian employed male population 16 years and over% Speech-language pathologists","Full-time, year-round civilian employed male population 16 years and over% Miscellaneous therapists, including exercise physiologists",Geographic Identifier,Area Name
0,ACSSF,20100.0,dc,0,138,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04001US11,District of Columbia -- Urban
1,ACSSF,20100.0,dc,0,138,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20100.0,dc,0,138,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20100.0,dc,0,138,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20100.0,dc,0,138,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20100.0,dc,0,138,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20100.0,dc,0,138,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20100.0,dc,0,138,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000US1198,"Delegate District (at Large) (111th Congress), District of Columbia"
8,ACSSF,20100.0,dc,0,138,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100101,"PUMA5 00101, District of Columbia"
9,ACSSF,20100.0,dc,0,138,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100102,"PUMA5 00102, District of Columbia"
10,ACSSF,20100.0,dc,0,138,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100103,"PUMA5 00103, District of Columbia"
11,ACSSF,20100.0,dc,0,138,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100104,"PUMA5 00104, District of Columbia"
12,ACSSF,20100.0,dc,0,138,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100105,"PUMA5 00105, District of Columbia"
13,ACSSF,20100.0,dc,0,138,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97000US1100030,"District of Columbia Public Schools, District of Columbia"
